ip_id,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
6412,39,0.0,0.0,5.0,82.0,12.0,0.0,33.0,66.0
6413,50,0.0,12.0,8.0,78.0,2.0,0.0,44.0,56.0
6414,48,16.0,2.0,18.0,50.0,0.0,12.0,37.0,62.0
6415,39,0.0,7.0,43.0,35.0,12.0,0.0,51.0,48.0
6416,92,0.0,14.0,33.0,47.0,3.0,1.0,31.0,68.0
6417,70,7.0,12.0,32.0,40.0,2.0,4.0,34.0,65.0
6419,88,6.0,14.0,30.0,37.0,7.0,2.0,28.0,71.0
642,29,24.0,6.0,17.0,34.0,17.0,0.0,58.0,41.0
6420,113,0.0,7.0,67.0,20.0,4.0,0.0,46.0,53.0
6423,175,0.0,3.0,71.0,16.0,8.0,0.0,59.0,40.0
6424,11,0.0,0.0,0.0,54.0,0.0,45.0,45.0,54.0
6425,67,0.0,0.0,25.0,58.0,0.0,16.0,37.0,62.0
6426,36,0.0,2.0,19.0,58.0,2.0,16.0,25.0,75.0
6427,75,5.0,6.0,57.0,29.0,1.0,0.0,33.0,66.0
6428,412,0.0,9.0,65.0,21.0,3.0,0.0,44.0,55.0
6429,40,0.0,15.0,67.0,10.0,7.0,0.0,37.0,62.0
643,38,15.0,23.0,21.0,15.0,10.0,13.0,44.0,55.0
6430,18,0.0,11.0,0.0,44.0,0.0,44.0,44.0,55.0
6431,65,0.0,10.0,38.0,43.0,6.0,1.0,40.0,60.0
6432,54,5.0,11.0,33.0,50.0,0.0,0.0,33.0,66.0
6433,101,9.0,3.0,62.0,17.0,5.0,0.0,34.0,65.0
6434,37,2.0,21.0,0.0,75.0,0.0,0.0,16.0,83.0
6435,11,0.0,45.0,0.0,54.0,0.0,0.0,45.0,54.0
6436,39,0.0,2.0,28.0,41.0,0.0,28.0,41.0,58.0
6437,281,4.0,6.0,67.0,19.0,2.0,0.0,35.0,64.0
6438,52,0.0,7.0,65.0,13.0,0.0,13.0,34.0,65.0
6439,204,0.0,4.0,60.0,23.0,3.0,7.0,50.0,49.0
644,41,12.0,21.0,29.0,9.0,7.0,19.0,53.0,46.0
6440,13,7.0,15.0,0.0,69.0,0.0,7.0,23.0,76.0
6441,6,0.0,0.0,66.0,0.0,33.0,0.0,33.0,66.0
6442,43,6.0,6.0,18.0,46.0,4.0,16.0,46.0,53.0
6443,48,6.0,4.0,27.0,45.0,0.0,16.0,29.0,70.0
6444,88,0.0,11.0,42.0,43.0,2.0,1.0,19.0,80.0
6445,261,0.0,0.0,73.0,20.0,4.0,0.0,45.0,54.0
6446,110,0.0,4.0,54.0,28.0,4.0,7.0,39.0,60.0
6447,25,0.0,36.0,0.0,64.0,0.0,0.0,36.0,64.0
6448,68,0.0,14.0,41.0,36.0,7.0,0.0,32.0,67.0
6449,26,0.0,3.0,23.0,65.0,7.0,0.0,42.0,57.0
645,47,6.0,25.0,17.0,23.0,12.0,14.0,55.0,44.0
6450,43,0.0,2.0,25.0,58.0,0.0,13.0,23.0,76.0
6451,29,3.0,0.0,37.0,37.0,0.0,20.0,31.0,68.0
6452,46,0.0,0.0,54.0,41.0,4.0,0.0,17.0,82.0
6453,21,0.0,4.0,52.0,9.0,28.0,4.0,47.0,52.0
6454,123,0.0,24.0,8.0,66.0,0.0,0.0,17.0,82.0
6455,66,21.0,16.0,25.0,34.0,0.0,1.0,24.0,75.0
6456,68,0.0,1.0,36.0,48.0,4.0,8.0,23.0,76.0
6457,12,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
6459,17,0.0,5.0,35.0,35.0,17.0,5.0,41.0,58.0
646,41,14.0,14.0,9.0,19.0,12.0,29.0,48.0,51.0
6460,27,0.0,0.0,18.0,33.0,7.0,40.0,48.0,51.0
6461,71,8.0,1.0,39.0,30.0,5.0,14.0,38.0,61.0
6462,118,2.0,3.0,38.0,38.0,9.0,7.0,49.0,50.0
6463,42,2.0,14.0,21.0,61.0,0.0,0.0,14.0,85.0
6464,8,0.0,0.0,50.0,25.0,25.0,0.0,25.0,75.0
6465,23,0.0,47.0,0.0,47.0,0.0,4.0,47.0,52.0
6466,44,0.0,0.0,0.0,75.0,2.0,22.0,29.0,70.0
6467,27,0.0,3.0,85.0,3.0,7.0,0.0,40.0,59.0
6468,20,0.0,5.0,60.0,0.0,0.0,35.0,35.0,65.0
6469,207,0.0,7.0,56.0,18.0,17.0,0.0,51.0,48.0
647,48,12.0,14.0,18.0,14.0,14.0,25.0,43.0,56.0
6470,34,2.0,32.0,17.0,41.0,2.0,2.0,41.0,58.0
6471,43,2.0,20.0,20.0,48.0,4.0,2.0,37.0,62.0
6472,26,0.0,0.0,34.0,30.0,15.0,19.0,46.0,53.0
6473,51,5.0,7.0,56.0,17.0,0.0,11.0,27.0,72.0
6474,53,0.0,16.0,33.0,43.0,0.0,5.0,43.0,56.0
6475,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6476,49,2.0,2.0,36.0,51.0,8.0,0.0,32.0,67.0
6478,92,7.0,13.0,39.0,33.0,5.0,1.0,34.0,65.0
6479,67,10.0,17.0,19.0,49.0,2.0,0.0,31.0,68.0
648,43,9.0,18.0,18.0,20.0,6.0,25.0,55.0,44.0
6480,50,0.0,2.0,52.0,30.0,4.0,12.0,36.0,64.0
6481,38,0.0,21.0,65.0,2.0,10.0,0.0,31.0,68.0
6482,49,0.0,20.0,32.0,40.0,4.0,2.0,20.0,79.0
6483,2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6484,139,0.0,19.0,25.0,48.0,7.0,0.0,46.0,53.0
6485,5,0.0,20.0,80.0,0.0,0.0,0.0,60.0,40.0
6487,34,0.0,17.0,58.0,17.0,5.0,0.0,41.0,58.0
6488,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
6489,55,1.0,5.0,12.0,60.0,3.0,16.0,40.0,60.0
649,39,5.0,28.0,20.0,17.0,7.0,20.0,46.0,53.0
6490,123,0.0,8.0,52.0,34.0,4.0,0.0,40.0,59.0
6491,30,0.0,6.0,6.0,63.0,0.0,23.0,50.0,50.0
6492,267,0.0,0.0,79.0,14.0,4.0,0.0,52.0,47.0
6493,73,0.0,0.0,21.0,52.0,10.0,15.0,41.0,58.0
6494,28,0.0,21.0,21.0,57.0,0.0,0.0,42.0,57.0
6495,59,0.0,5.0,20.0,55.0,18.0,0.0,35.0,64.0
6496,36,0.0,0.0,0.0,69.0,0.0,30.0,38.0,61.0
6497,64,0.0,7.0,26.0,51.0,0.0,14.0,20.0,79.0
6498,96,0.0,1.0,32.0,52.0,1.0,13.0,36.0,63.0
6499,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
65,45,4.0,20.0,31.0,6.0,8.0,28.0,48.0,51.0
650,40,12.0,17.0,15.0,25.0,12.0,17.0,55.0,45.0
6500,105,0.0,0.0,81.0,6.0,4.0,6.0,46.0,53.0
6501,75,0.0,5.0,41.0,44.0,9.0,0.0,44.0,56.0
6502,75,0.0,12.0,45.0,26.0,14.0,1.0,46.0,53.0
6505,41,0.0,26.0,46.0,26.0,0.0,0.0,36.0,63.0
6506,47,0.0,12.0,72.0,4.0,8.0,2.0,36.0,63.0
6507,66,0.0,15.0,51.0,28.0,3.0,1.0,27.0,72.0
6508,64,0.0,0.0,32.0,59.0,7.0,0.0,43.0,56.0
6509,79,0.0,18.0,35.0,44.0,1.0,0.0,36.0,63.0
651,34,14.0,17.0,23.0,8.0,8.0,26.0,47.0,52.0
6511,158,0.0,13.0,59.0,20.0,6.0,0.0,50.0,49.0
6512,11,0.0,0.0,0.0,54.0,0.0,45.0,36.0,63.0
6513,29,0.0,27.0,3.0,68.0,0.0,0.0,31.0,68.0
6514,131,11.0,5.0,45.0,36.0,0.0,0.0,27.0,72.0
6515,91,6.0,12.0,39.0,31.0,3.0,6.0,39.0,60.0
6516,131,0.0,0.0,61.0,23.0,9.0,4.0,49.0,50.0
6517,38,0.0,0.0,44.0,28.0,7.0,18.0,34.0,65.0
6518,13,0.0,46.0,0.0,53.0,0.0,0.0,46.0,53.0
6519,128,0.0,10.0,44.0,33.0,8.0,3.0,46.0,53.0
652,36,16.0,19.0,19.0,16.0,11.0,16.0,30.0,69.0
6520,33,0.0,9.0,36.0,42.0,9.0,3.0,42.0,57.0
6521,2,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0
6522,60,0.0,16.0,55.0,23.0,5.0,0.0,36.0,63.0
6523,63,0.0,6.0,33.0,46.0,0.0,14.0,39.0,60.0
6524,316,0.0,6.0,67.0,18.0,7.0,0.0,41.0,58.0
6525,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
6526,70,0.0,0.0,68.0,18.0,2.0,10.0,38.0,61.0
6527,50,8.0,2.0,30.0,34.0,14.0,12.0,32.0,68.0
653,48,10.0,18.0,22.0,16.0,6.0,25.0,52.0,47.0
6530,40,0.0,22.0,32.0,42.0,0.0,2.0,57.0,42.0
6531,25,0.0,28.0,36.0,36.0,0.0,0.0,40.0,60.0
6532,53,0.0,9.0,28.0,39.0,9.0,13.0,26.0,73.0
6533,80,3.0,13.0,67.0,12.0,1.0,1.0,45.0,55.0
6534,48,0.0,18.0,64.0,16.0,0.0,0.0,45.0,54.0
6535,185,0.0,0.0,54.0,44.0,1.0,0.0,43.0,56.0
6536,80,0.0,2.0,32.0,45.0,2.0,17.0,36.0,63.0
6537,69,5.0,1.0,57.0,33.0,1.0,0.0,36.0,63.0
6538,10,0.0,0.0,0.0,40.0,0.0,60.0,60.0,40.0
6539,28,0.0,39.0,0.0,57.0,0.0,3.0,39.0,60.0
654,41,7.0,4.0,24.0,26.0,14.0,21.0,51.0,48.0
6540,37,0.0,16.0,24.0,37.0,0.0,21.0,51.0,48.0
6542,16,0.0,0.0,18.0,50.0,0.0,31.0,37.0,62.0
6543,262,0.0,0.0,45.0,16.0,37.0,0.0,44.0,55.0
6544,6,0.0,50.0,50.0,0.0,0.0,0.0,16.0,83.0
6545,15,0.0,0.0,0.0,60.0,0.0,40.0,40.0,60.0
6546,139,0.0,1.0,74.0,17.0,2.0,5.0,45.0,54.0
6547,36,0.0,2.0,27.0,47.0,5.0,16.0,50.0,50.0
6548,33,0.0,27.0,12.0,60.0,0.0,0.0,39.0,60.0
6549,38,5.0,0.0,42.0,36.0,2.0,13.0,36.0,63.0
655,46,6.0,17.0,19.0,15.0,17.0,23.0,54.0,45.0
6550,30,0.0,6.0,20.0,50.0,0.0,23.0,30.0,70.0
6551,13,0.0,15.0,0.0,38.0,0.0,46.0,53.0,46.0
6552,42,11.0,16.0,23.0,42.0,0.0,4.0,19.0,80.0
6553,26,0.0,7.0,26.0,42.0,0.0,23.0,30.0,69.0
6554,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
6555,70,0.0,0.0,42.0,47.0,0.0,10.0,30.0,70.0
6556,147,2.0,5.0,55.0,20.0,16.0,0.0,39.0,60.0
6557,53,0.0,1.0,33.0,43.0,7.0,13.0,32.0,67.0
6558,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
6559,105,0.0,13.0,5.0,64.0,14.0,1.0,31.0,68.0
656,41,7.0,24.0,12.0,26.0,7.0,21.0,63.0,36.0
6560,79,0.0,8.0,70.0,12.0,7.0,0.0,46.0,53.0
6561,49,0.0,0.0,30.0,69.0,0.0,0.0,28.0,71.0
6562,61,0.0,0.0,34.0,47.0,16.0,1.0,39.0,60.0
6563,55,1.0,3.0,43.0,29.0,16.0,5.0,45.0,54.0
6565,47,0.0,0.0,6.0,80.0,0.0,12.0,36.0,63.0
6566,26,0.0,30.0,0.0,69.0,0.0,0.0,34.0,65.0
6567,104,0.0,17.0,63.0,16.0,0.0,0.0,43.0,56.0
6568,206,2.0,7.0,45.0,35.0,8.0,0.0,31.0,68.0
6569,96,23.0,9.0,30.0,32.0,4.0,0.0,30.0,69.0
657,33,18.0,21.0,18.0,18.0,15.0,9.0,51.0,48.0
6570,93,1.0,0.0,52.0,43.0,2.0,1.0,27.0,72.0
6571,49,0.0,24.0,28.0,40.0,2.0,4.0,40.0,59.0
6572,42,0.0,26.0,42.0,28.0,0.0,2.0,33.0,66.0
6573,58,0.0,1.0,60.0,27.0,1.0,8.0,39.0,60.0
6574,50,0.0,12.0,58.0,20.0,8.0,2.0,52.0,48.0
6575,45,0.0,4.0,40.0,40.0,2.0,13.0,57.0,42.0
6576,25,0.0,24.0,4.0,72.0,0.0,0.0,32.0,68.0
6577,147,0.0,1.0,82.0,15.0,0.0,0.0,48.0,51.0
6578,96,0.0,1.0,73.0,9.0,14.0,1.0,39.0,60.0
6579,55,0.0,29.0,20.0,43.0,7.0,0.0,50.0,49.0
658,43,16.0,9.0,20.0,16.0,13.0,23.0,46.0,53.0
6580,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6581,71,0.0,4.0,71.0,14.0,0.0,9.0,49.0,50.0
6582,47,0.0,17.0,53.0,17.0,12.0,0.0,36.0,63.0
6583,57,0.0,0.0,71.0,26.0,0.0,1.0,50.0,49.0
6584,25,0.0,0.0,0.0,64.0,0.0,36.0,36.0,64.0
6585,33,0.0,36.0,30.0,27.0,3.0,3.0,33.0,66.0
6586,32,0.0,18.0,0.0,43.0,3.0,34.0,50.0,50.0
6587,63,0.0,3.0,52.0,33.0,1.0,9.0,36.0,63.0
6588,46,0.0,2.0,45.0,32.0,8.0,10.0,41.0,58.0
659,39,23.0,23.0,15.0,15.0,5.0,17.0,48.0,51.0
6590,11,0.0,0.0,0.0,45.0,0.0,54.0,54.0,45.0
6591,97,4.0,1.0,61.0,22.0,1.0,9.0,40.0,59.0
6593,41,7.0,36.0,4.0,51.0,0.0,0.0,29.0,70.0
6594,172,0.0,4.0,40.0,48.0,6.0,0.0,54.0,45.0
6595,22,0.0,4.0,40.0,18.0,0.0,36.0,40.0,59.0
6597,36,0.0,16.0,25.0,55.0,2.0,0.0,38.0,61.0
6598,410,0.0,1.0,21.0,59.0,0.0,16.0,58.0,41.0
66,32,9.0,28.0,21.0,34.0,6.0,0.0,53.0,46.0
660,45,6.0,20.0,20.0,20.0,8.0,24.0,62.0,37.0
6600,40,0.0,12.0,30.0,37.0,12.0,7.0,35.0,65.0
6602,3,0.0,66.0,33.0,0.0,0.0,0.0,33.0,66.0
6605,18,0.0,0.0,44.0,27.0,27.0,0.0,55.0,44.0
6606,372,0.0,32.0,53.0,6.0,6.0,0.0,53.0,46.0
6607,56,0.0,16.0,10.0,67.0,5.0,0.0,23.0,76.0
6608,3,0.0,0.0,0.0,66.0,33.0,0.0,100.0,0.0
6609,37,0.0,2.0,35.0,40.0,2.0,18.0,27.0,72.0
661,30,10.0,23.0,26.0,3.0,10.0,26.0,60.0,40.0
6610,28,0.0,10.0,10.0,60.0,7.0,10.0,32.0,67.0
6611,45,0.0,13.0,37.0,46.0,0.0,2.0,22.0,77.0
6612,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
6613,27,0.0,7.0,0.0,66.0,3.0,22.0,33.0,66.0
6614,15,0.0,6.0,33.0,33.0,6.0,20.0,33.0,66.0
6615,53,1.0,5.0,20.0,62.0,0.0,9.0,18.0,81.0
6616,54,1.0,12.0,38.0,42.0,3.0,0.0,35.0,64.0
6617,209,0.0,6.0,72.0,11.0,9.0,0.0,49.0,50.0
6618,13,0.0,46.0,23.0,7.0,23.0,0.0,53.0,46.0
662,48,12.0,27.0,16.0,14.0,2.0,27.0,54.0,45.0
6620,43,0.0,4.0,72.0,11.0,6.0,4.0,32.0,67.0
6621,29,0.0,0.0,72.0,17.0,10.0,0.0,41.0,58.0
6622,33,15.0,0.0,18.0,51.0,0.0,15.0,18.0,81.0
6623,54,0.0,16.0,25.0,51.0,3.0,1.0,25.0,74.0
6624,21,0.0,0.0,4.0,66.0,0.0,28.0,33.0,66.0
6625,124,0.0,16.0,59.0,17.0,6.0,0.0,36.0,63.0
6626,92,1.0,5.0,54.0,32.0,2.0,4.0,36.0,63.0
6627,4,0.0,0.0,75.0,25.0,0.0,0.0,25.0,75.0
6628,324,0.0,0.0,81.0,12.0,5.0,0.0,48.0,51.0
6629,51,0.0,15.0,41.0,19.0,9.0,13.0,39.0,60.0
663,40,10.0,15.0,25.0,22.0,15.0,12.0,55.0,45.0
6630,103,0.0,1.0,64.0,12.0,10.0,10.0,46.0,53.0
6631,45,0.0,35.0,0.0,64.0,0.0,0.0,24.0,75.0
6632,47,8.0,14.0,14.0,46.0,14.0,0.0,31.0,68.0
6633,46,6.0,0.0,41.0,34.0,2.0,15.0,28.0,71.0
6634,57,0.0,19.0,22.0,56.0,1.0,0.0,24.0,75.0
6635,9,0.0,33.0,55.0,0.0,0.0,11.0,55.0,44.0
6636,254,0.0,0.0,64.0,29.0,5.0,0.0,53.0,46.0
6637,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
6638,17,0.0,35.0,0.0,64.0,0.0,0.0,35.0,64.0
6639,29,0.0,0.0,13.0,65.0,0.0,20.0,20.0,79.0
664,42,14.0,26.0,19.0,14.0,11.0,14.0,50.0,50.0
6640,60,0.0,0.0,45.0,36.0,0.0,18.0,35.0,65.0
6641,37,0.0,2.0,64.0,5.0,27.0,0.0,54.0,45.0
6642,113,0.0,10.0,26.0,41.0,15.0,5.0,50.0,49.0
6643,48,0.0,18.0,14.0,62.0,2.0,2.0,41.0,58.0
6644,135,0.0,8.0,68.0,11.0,6.0,5.0,35.0,64.0
6645,81,7.0,9.0,54.0,24.0,3.0,0.0,40.0,59.0
6646,74,0.0,5.0,54.0,36.0,4.0,0.0,44.0,55.0
6647,80,0.0,1.0,71.0,26.0,1.0,0.0,42.0,57.0
6648,79,0.0,0.0,30.0,63.0,6.0,0.0,51.0,48.0
6649,84,27.0,1.0,20.0,41.0,2.0,7.0,30.0,69.0
665,40,5.0,20.0,15.0,32.0,5.0,22.0,75.0,25.0
6650,193,0.0,2.0,0.0,88.0,9.0,0.0,49.0,50.0
6651,106,1.0,8.0,48.0,40.0,0.0,0.0,33.0,66.0
6652,13,0.0,46.0,0.0,38.0,0.0,15.0,46.0,53.0
6653,62,0.0,0.0,62.0,24.0,0.0,12.0,46.0,53.0
6654,5,0.0,80.0,20.0,0.0,0.0,0.0,60.0,40.0
6655,9,0.0,0.0,66.0,0.0,33.0,0.0,33.0,66.0
6656,55,0.0,1.0,41.0,43.0,0.0,12.0,32.0,67.0
6657,34,0.0,17.0,35.0,38.0,5.0,2.0,32.0,67.0
6658,39,0.0,17.0,15.0,66.0,0.0,0.0,33.0,66.0
6659,128,10.0,15.0,39.0,32.0,0.0,0.0,36.0,63.0
666,39,5.0,20.0,20.0,23.0,10.0,20.0,56.0,43.0
6660,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6661,15,0.0,0.0,0.0,53.0,0.0,46.0,40.0,60.0
6662,28,0.0,25.0,28.0,42.0,0.0,3.0,53.0,46.0
6663,57,0.0,14.0,49.0,35.0,0.0,1.0,42.0,57.0
6664,60,0.0,21.0,55.0,18.0,5.0,0.0,33.0,66.0
6665,13,0.0,0.0,61.0,38.0,0.0,0.0,38.0,61.0
6666,56,0.0,28.0,32.0,21.0,16.0,1.0,39.0,60.0
6667,47,0.0,21.0,40.0,34.0,2.0,2.0,44.0,55.0
6668,29,0.0,0.0,62.0,37.0,0.0,0.0,55.0,44.0
6669,45,0.0,6.0,60.0,17.0,15.0,0.0,35.0,64.0
667,34,11.0,26.0,26.0,14.0,5.0,14.0,61.0,38.0
6670,40,0.0,12.0,35.0,50.0,2.0,0.0,25.0,75.0
6671,39,0.0,0.0,46.0,33.0,5.0,15.0,48.0,51.0
6672,68,0.0,14.0,4.0,55.0,5.0,19.0,30.0,69.0
6673,44,0.0,15.0,6.0,45.0,31.0,0.0,54.0,45.0
6674,52,11.0,1.0,42.0,36.0,0.0,7.0,21.0,78.0
6675,21,0.0,28.0,38.0,19.0,9.0,4.0,52.0,47.0
6676,23,0.0,34.0,13.0,47.0,0.0,4.0,43.0,56.0
6677,30,0.0,0.0,10.0,73.0,0.0,16.0,20.0,80.0
6679,16,0.0,18.0,0.0,43.0,0.0,37.0,37.0,62.0
668,42,11.0,14.0,19.0,26.0,7.0,21.0,54.0,45.0
6680,35,0.0,14.0,31.0,28.0,0.0,25.0,25.0,74.0
6681,32,3.0,3.0,0.0,71.0,6.0,15.0,21.0,78.0
6682,41,0.0,2.0,12.0,58.0,12.0,14.0,36.0,63.0
6683,28,3.0,3.0,0.0,67.0,21.0,3.0,32.0,67.0
6684,20,5.0,20.0,25.0,40.0,10.0,0.0,30.0,70.0
6685,38,0.0,7.0,28.0,60.0,2.0,0.0,26.0,73.0
6686,5,0.0,100.0,0.0,0.0,0.0,0.0,60.0,40.0
6687,126,3.0,8.0,46.0,27.0,7.0,5.0,38.0,61.0
6688,21,0.0,38.0,0.0,61.0,0.0,0.0,38.0,61.0
6689,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
669,41,2.0,17.0,24.0,29.0,4.0,21.0,53.0,46.0
6690,36,0.0,19.0,33.0,41.0,5.0,0.0,36.0,63.0
6691,14,0.0,0.0,21.0,50.0,0.0,28.0,28.0,71.0
6692,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6693,62,0.0,0.0,38.0,37.0,17.0,6.0,37.0,62.0
6694,64,0.0,4.0,32.0,43.0,4.0,14.0,31.0,68.0
6695,51,3.0,3.0,54.0,31.0,5.0,0.0,33.0,66.0
6696,117,0.0,18.0,41.0,24.0,12.0,1.0,40.0,59.0
6697,49,0.0,18.0,71.0,10.0,0.0,0.0,40.0,59.0
6698,21,0.0,57.0,0.0,38.0,0.0,4.0,47.0,52.0
6699,42,0.0,2.0,35.0,47.0,14.0,0.0,38.0,61.0
67,33,6.0,21.0,15.0,15.0,15.0,27.0,54.0,45.0
670,43,4.0,27.0,25.0,6.0,13.0,20.0,55.0,44.0
6700,243,0.0,3.0,59.0,34.0,2.0,0.0,54.0,45.0
6701,61,0.0,24.0,39.0,34.0,1.0,0.0,39.0,60.0
6702,42,0.0,26.0,4.0,69.0,0.0,0.0,28.0,71.0
6703,68,1.0,4.0,42.0,42.0,0.0,8.0,30.0,69.0
6704,62,0.0,11.0,45.0,33.0,9.0,0.0,37.0,62.0
6705,30,0.0,30.0,23.0,46.0,0.0,0.0,56.0,43.0
6706,44,0.0,22.0,18.0,50.0,9.0,0.0,50.0,50.0
6707,67,1.0,11.0,19.0,61.0,1.0,4.0,26.0,73.0
6708,92,1.0,15.0,51.0,25.0,7.0,0.0,36.0,63.0
6709,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
671,42,11.0,16.0,14.0,19.0,9.0,28.0,50.0,50.0
6710,135,3.0,0.0,48.0,37.0,6.0,4.0,42.0,57.0
6711,59,0.0,11.0,67.0,10.0,10.0,0.0,40.0,59.0
6713,365,0.0,17.0,45.0,11.0,24.0,0.0,50.0,49.0
6714,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6715,130,0.0,31.0,50.0,16.0,1.0,0.0,45.0,54.0
6716,106,12.0,0.0,48.0,31.0,6.0,0.0,43.0,56.0
6717,22,0.0,0.0,4.0,59.0,9.0,27.0,50.0,50.0
6718,33,3.0,21.0,6.0,63.0,0.0,6.0,27.0,72.0
672,47,8.0,14.0,19.0,17.0,14.0,25.0,57.0,42.0
6721,64,0.0,0.0,46.0,53.0,0.0,0.0,32.0,67.0
6723,46,0.0,26.0,43.0,4.0,10.0,15.0,45.0,54.0
6724,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6725,41,2.0,2.0,58.0,17.0,0.0,19.0,36.0,63.0
6726,41,0.0,12.0,29.0,41.0,0.0,17.0,31.0,68.0
6727,51,0.0,1.0,41.0,39.0,0.0,17.0,41.0,58.0
6728,81,0.0,11.0,50.0,32.0,6.0,0.0,44.0,55.0
673,49,16.0,28.0,16.0,12.0,12.0,14.0,42.0,57.0
6730,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
6731,35,0.0,5.0,8.0,65.0,2.0,17.0,31.0,68.0
6732,37,0.0,0.0,10.0,59.0,0.0,29.0,37.0,62.0
6734,70,2.0,2.0,50.0,25.0,0.0,18.0,28.0,71.0
6735,54,0.0,1.0,42.0,42.0,0.0,12.0,33.0,66.0
6736,37,0.0,8.0,5.0,56.0,0.0,29.0,35.0,64.0
6737,50,0.0,30.0,46.0,18.0,6.0,0.0,40.0,60.0
6738,45,8.0,6.0,44.0,31.0,6.0,2.0,33.0,66.0
6739,125,0.0,11.0,72.0,13.0,0.0,1.0,50.0,49.0
674,27,22.0,18.0,22.0,11.0,11.0,14.0,33.0,66.0
6740,127,2.0,9.0,59.0,19.0,5.0,3.0,39.0,60.0
6741,69,0.0,1.0,44.0,23.0,27.0,2.0,40.0,59.0
6742,28,0.0,0.0,32.0,35.0,14.0,17.0,50.0,50.0
6743,26,3.0,0.0,23.0,50.0,3.0,19.0,30.0,69.0
6744,54,18.0,24.0,3.0,51.0,1.0,0.0,25.0,74.0
6745,139,14.0,2.0,69.0,11.0,2.0,0.0,36.0,63.0
6746,52,0.0,0.0,55.0,26.0,5.0,11.0,36.0,63.0
6747,15,0.0,0.0,26.0,53.0,20.0,0.0,33.0,66.0
6748,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
6749,46,2.0,23.0,28.0,43.0,0.0,2.0,36.0,63.0
675,32,12.0,15.0,18.0,15.0,3.0,34.0,62.0,37.0
6751,133,0.0,3.0,30.0,57.0,6.0,0.0,49.0,50.0
6752,85,3.0,9.0,55.0,27.0,1.0,3.0,28.0,71.0
6753,16,0.0,18.0,0.0,37.0,6.0,37.0,56.0,43.0
6754,19,0.0,0.0,21.0,47.0,0.0,31.0,31.0,68.0
6755,55,0.0,21.0,45.0,29.0,3.0,0.0,29.0,70.0
6757,36,0.0,0.0,36.0,44.0,5.0,13.0,25.0,75.0
6758,44,0.0,13.0,52.0,34.0,0.0,0.0,52.0,47.0
6759,222,0.0,4.0,57.0,32.0,2.0,2.0,56.0,43.0
676,36,16.0,8.0,19.0,27.0,5.0,22.0,50.0,50.0
6760,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0
6761,3,0.0,33.0,66.0,0.0,0.0,0.0,33.0,66.0
6762,182,0.0,0.0,72.0,11.0,15.0,0.0,53.0,46.0
6764,30,0.0,10.0,33.0,36.0,0.0,20.0,30.0,70.0
6765,18,0.0,50.0,0.0,50.0,0.0,0.0,50.0,50.0
6766,60,0.0,20.0,31.0,41.0,5.0,1.0,38.0,61.0
6767,68,0.0,0.0,44.0,54.0,1.0,0.0,45.0,54.0
6768,18,0.0,0.0,22.0,50.0,0.0,27.0,50.0,50.0
677,43,18.0,18.0,23.0,18.0,9.0,11.0,46.0,53.0
6770,21,0.0,0.0,14.0,42.0,0.0,42.0,57.0,42.0
6771,50,0.0,0.0,24.0,58.0,6.0,12.0,40.0,60.0
6772,218,0.0,2.0,64.0,20.0,11.0,0.0,39.0,60.0
6774,2,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0
6775,32,0.0,3.0,3.0,65.0,6.0,21.0,34.0,65.0
6776,204,2.0,0.0,59.0,28.0,8.0,0.0,47.0,52.0
6777,65,1.0,12.0,40.0,44.0,0.0,1.0,36.0,63.0
6778,95,0.0,8.0,61.0,29.0,0.0,1.0,37.0,62.0
6779,50,0.0,2.0,12.0,64.0,0.0,22.0,24.0,76.0
678,36,5.0,36.0,8.0,30.0,5.0,13.0,50.0,50.0
6780,238,0.0,0.0,54.0,3.0,41.0,0.0,49.0,50.0
6781,19,0.0,0.0,0.0,47.0,0.0,52.0,52.0,47.0
6782,74,1.0,2.0,47.0,36.0,4.0,8.0,32.0,67.0
