ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
6044,3.3,16957.5583333333,33,12.0,18.0,18.0,21.0,6.0,24.0,42.0,57.0
6045,4.5,19779.5636574074,54,5.0,24.0,12.0,22.0,16.0,18.0,66.0,33.0
6046,4.08333333333333,19171.1222222222,49,16.0,18.0,14.0,22.0,6.0,22.0,40.0,59.0
6047,2.90909090909091,14180.9545454545,32,12.0,31.0,9.0,21.0,3.0,21.0,37.0,62.0
6048,3.27272727272727,18037.8813131313,36,5.0,19.0,25.0,22.0,11.0,16.0,55.0,44.0
6049,2.5,16692.5666666667,25,8.0,20.0,16.0,8.0,20.0,28.0,60.0,40.0
605,3.81818181818182,5974.60606060606,42,9.0,14.0,16.0,23.0,9.0,26.0,42.0,57.0
6050,2.90909090909091,23976.9984848485,32,9.0,21.0,18.0,21.0,6.0,21.0,43.0,56.0
6051,4.18181818181818,14600.7456709957,46,4.0,21.0,23.0,15.0,6.0,28.0,60.0,39.0
6052,2.63636363636364,23008.5181818182,29,13.0,13.0,13.0,20.0,17.0,20.0,68.0,31.0
6053,3.16666666666667,21506.7896825397,38,5.0,21.0,26.0,28.0,10.0,7.0,52.0,47.0
6054,3.27272727272727,13728.9651515152,36,2.0,13.0,25.0,11.0,8.0,38.0,61.0,38.0
6055,3.33333333333333,23480.5166666667,40,5.0,20.0,17.0,22.0,10.0,25.0,57.0,42.0
6056,3.91666666666667,23854.3152777778,47,6.0,14.0,36.0,21.0,6.0,14.0,55.0,44.0
6057,3.33333333333333,19410.1924603175,40,17.0,12.0,20.0,17.0,7.0,25.0,55.0,45.0
6058,3.41666666666667,24831.3513888889,41,17.0,17.0,12.0,19.0,14.0,19.0,39.0,60.0
6059,3.5,23423.0680555556,42,4.0,19.0,14.0,23.0,11.0,26.0,54.0,45.0
606,3.09090909090909,4063.54545454545,34,11.0,17.0,8.0,32.0,14.0,14.0,52.0,47.0
6060,4.0,23797.9604166667,48,10.0,14.0,16.0,20.0,12.0,25.0,58.0,41.0
6061,3.1,19980.0416666667,31,9.0,32.0,12.0,6.0,12.0,25.0,45.0,54.0
6062,3.25,22420.7638888889,39,5.0,10.0,25.0,25.0,15.0,17.0,58.0,41.0
6063,4.27272727272727,20224.3896103896,47,6.0,17.0,29.0,21.0,12.0,12.0,53.0,46.0
6064,2.90909090909091,18414.7181818182,32,21.0,18.0,15.0,9.0,12.0,21.0,40.0,59.0
6065,3.16666666666667,20419.0638888889,38,13.0,18.0,13.0,28.0,2.0,23.0,52.0,47.0
6066,3.83333333333333,18216.2645833333,46,8.0,21.0,23.0,21.0,4.0,19.0,47.0,52.0
6067,3.0,13665.0411255411,33,15.0,18.0,15.0,27.0,12.0,12.0,57.0,42.0
6068,3.08333333333333,20024.8305555556,37,8.0,24.0,27.0,18.0,13.0,8.0,45.0,54.0
6069,3.5,22552.7222222222,42,16.0,14.0,19.0,19.0,21.0,9.0,59.0,40.0
607,3.81818181818182,4278.80844155844,42,11.0,21.0,23.0,21.0,7.0,14.0,52.0,47.0
6070,3.36363636363636,19818.470995671,37,10.0,29.0,16.0,18.0,5.0,18.0,43.0,56.0
6071,3.41666666666667,15097.5833333333,41,17.0,9.0,29.0,19.0,17.0,7.0,51.0,48.0
6072,4.41666666666667,17238.1802248677,53,7.0,18.0,13.0,18.0,13.0,28.0,64.0,35.0
6073,3.5,17487.7755952381,42,7.0,16.0,26.0,19.0,9.0,21.0,45.0,54.0
6074,2.81818181818182,17910.3060606061,31,12.0,12.0,12.0,19.0,22.0,19.0,58.0,41.0
6075,3.0,15408.5151515152,33,12.0,24.0,21.0,12.0,0.0,30.0,39.0,60.0
6076,3.83333333333333,15236.1833333333,46,8.0,13.0,13.0,34.0,8.0,21.0,41.0,58.0
6077,3.63636363636364,25067.3333333333,40,5.0,20.0,10.0,27.0,7.0,30.0,55.0,45.0
6078,3.16666666666667,18382.8611111111,38,10.0,13.0,23.0,21.0,7.0,23.0,50.0,50.0
6079,3.08333333333333,19024.0569444444,37,8.0,29.0,13.0,16.0,10.0,21.0,62.0,37.0
608,3.75,6641.75,45,8.0,20.0,24.0,20.0,11.0,15.0,57.0,42.0
6080,3.33333333333333,16224.6793650794,30,13.0,16.0,26.0,6.0,16.0,20.0,63.0,36.0
6081,3.25,22496.9097222222,39,20.0,25.0,12.0,20.0,2.0,17.0,35.0,64.0
6082,2.75,18864.5347222222,33,21.0,21.0,21.0,9.0,12.0,15.0,45.0,54.0
6083,3.09090909090909,22149.5541125541,34,11.0,11.0,20.0,14.0,14.0,26.0,52.0,47.0
6084,2.6,21067.9916666667,26,15.0,19.0,19.0,7.0,15.0,23.0,53.0,46.0
6085,3.08333333333333,20639.1625,37,10.0,18.0,5.0,27.0,10.0,27.0,67.0,32.0
6086,4.16666666666667,22128.5402777778,50,10.0,8.0,22.0,20.0,8.0,32.0,52.0,48.0
6087,2.9,22441.1416666667,29,6.0,20.0,27.0,13.0,10.0,20.0,51.0,48.0
6088,3.08333333333333,18095.2055555556,37,13.0,18.0,13.0,29.0,18.0,5.0,59.0,40.0
6089,3.45454545454545,13916.7874458874,38,5.0,21.0,18.0,23.0,13.0,18.0,36.0,63.0
609,3.91666666666667,5285.76944444445,47,12.0,17.0,21.0,21.0,4.0,23.0,44.0,55.0
6090,3.58333333333333,19921.6996031746,43,11.0,30.0,13.0,9.0,11.0,23.0,48.0,51.0
6091,2.75,17867.4662698413,33,9.0,15.0,15.0,18.0,15.0,27.0,48.0,51.0
6092,2.6,19073.7933333333,26,11.0,23.0,15.0,19.0,11.0,19.0,42.0,57.0
6093,3.0,19661.125,36,16.0,27.0,13.0,13.0,19.0,8.0,33.0,66.0
6094,3.5,21888.6666666667,42,2.0,26.0,16.0,21.0,14.0,19.0,57.0,42.0
6095,3.5,16774.5006944444,42,16.0,16.0,11.0,19.0,14.0,21.0,52.0,47.0
6096,2.66666666666667,18600.8055555556,32,21.0,18.0,18.0,18.0,3.0,18.0,37.0,62.0
6097,3.0,17373.4978354978,33,18.0,15.0,12.0,24.0,12.0,18.0,54.0,45.0
6098,3.75,22249.3375,45,8.0,15.0,24.0,33.0,4.0,13.0,53.0,46.0
6099,3.25,17133.3232142857,39,12.0,17.0,10.0,17.0,17.0,23.0,51.0,48.0
61,3.16666666666667,4317.19236111111,38,7.0,26.0,5.0,26.0,7.0,26.0,65.0,34.0
610,4.16666666666667,5878.02440476191,50,6.0,28.0,22.0,18.0,8.0,18.0,50.0,50.0
6100,2.6,24003.4666666667,26,11.0,19.0,26.0,15.0,11.0,15.0,53.0,46.0
6101,2.90909090909091,18598.1287878788,32,3.0,31.0,9.0,34.0,6.0,15.0,46.0,53.0
6102,2.91666666666667,23095.1180555556,35,8.0,14.0,17.0,28.0,14.0,17.0,54.0,45.0
6103,3.2,21958.6166666667,32,9.0,15.0,15.0,31.0,6.0,21.0,65.0,34.0
6104,3.08333333333333,24991.8833333333,37,5.0,29.0,18.0,10.0,10.0,24.0,48.0,51.0
6105,3.91666666666667,23907.2369047619,47,10.0,19.0,19.0,10.0,19.0,21.0,48.0,51.0
6106,3.5,21277.8347222222,42,7.0,19.0,14.0,26.0,14.0,19.0,50.0,50.0
6107,2.9,11531.28,29,10.0,10.0,20.0,24.0,10.0,24.0,44.0,55.0
6108,3.36363636363636,15244.1196969697,37,10.0,16.0,21.0,16.0,8.0,27.0,56.0,43.0
6109,1.81818181818182,18048.7727272727,20,5.0,15.0,5.0,30.0,20.0,25.0,65.0,35.0
611,3.45454545454545,5751.37272727273,38,10.0,28.0,7.0,21.0,18.0,13.0,50.0,50.0
6110,2.25,15676.2166666667,27,3.0,18.0,25.0,14.0,11.0,25.0,62.0,37.0
6111,3.58333333333333,21640.1376984127,43,13.0,9.0,13.0,27.0,13.0,20.0,55.0,44.0
6112,3.75,25836.0069444444,45,6.0,13.0,33.0,20.0,6.0,20.0,48.0,51.0
6113,3.63636363636364,25326.5666666667,40,17.0,15.0,12.0,20.0,7.0,27.0,50.0,50.0
6114,3.36363636363636,18284.6318181818,37,5.0,27.0,18.0,16.0,16.0,16.0,59.0,40.0
6115,3.08333333333333,22427.0854166667,37,10.0,18.0,18.0,13.0,8.0,29.0,43.0,56.0
6116,4.0,18430.5910714286,48,10.0,12.0,22.0,22.0,12.0,18.0,50.0,50.0
6117,3.83333333333333,17342.9553571429,46,15.0,15.0,28.0,19.0,6.0,15.0,43.0,56.0
6118,2.90909090909091,16859.6742424242,32,9.0,21.0,21.0,21.0,3.0,21.0,62.0,37.0
6119,3.5,17722.085,35,14.0,20.0,20.0,20.0,14.0,11.0,48.0,51.0
612,3.66666666666667,5809.17956349206,44,6.0,20.0,20.0,18.0,9.0,25.0,54.0,45.0
6120,3.41666666666667,14198.6238095238,41,12.0,21.0,12.0,24.0,7.0,21.0,39.0,60.0
6121,3.9,24338.825,39,10.0,20.0,23.0,17.0,5.0,23.0,53.0,46.0
6122,3.0,21360.2869047619,36,5.0,25.0,11.0,22.0,22.0,13.0,63.0,36.0
6123,3.08333333333333,20080.6069444444,37,8.0,24.0,13.0,8.0,18.0,27.0,48.0,51.0
6124,4.08333333333333,20325.4694444444,49,8.0,12.0,24.0,20.0,16.0,18.0,67.0,32.0
6125,2.91666666666667,18233.9270833333,35,14.0,28.0,22.0,22.0,2.0,8.0,51.0,48.0
6126,3.25,20343.1513888889,39,12.0,17.0,5.0,41.0,5.0,17.0,51.0,48.0
6127,2.16666666666667,17108.2152777778,26,3.0,26.0,15.0,15.0,3.0,34.0,50.0,50.0
6128,2.45454545454545,13730.8939393939,27,3.0,18.0,11.0,25.0,7.0,33.0,48.0,51.0
6129,2.5,24309.7986111111,30,13.0,13.0,10.0,26.0,6.0,30.0,46.0,53.0
613,3.18181818181818,4536.64718614719,35,17.0,20.0,14.0,14.0,20.0,14.0,37.0,62.0
6130,3.41666666666667,12582.8298611111,41,9.0,9.0,26.0,21.0,9.0,21.0,63.0,36.0
6131,2.6,21637.875,26,11.0,15.0,11.0,23.0,23.0,15.0,50.0,50.0
6132,3.25,21683.8958333333,39,12.0,25.0,10.0,23.0,7.0,20.0,48.0,51.0
6133,4.25,20467.6729166667,51,7.0,17.0,23.0,17.0,7.0,25.0,56.0,43.0
6134,2.44444444444444,20148.6296296296,22,9.0,27.0,27.0,18.0,4.0,13.0,36.0,63.0
6135,3.0,15811.3472222222,36,8.0,27.0,25.0,16.0,8.0,13.0,47.0,52.0
6136,2.54545454545455,25627.0606060606,28,17.0,17.0,25.0,21.0,14.0,3.0,50.0,50.0
6137,3.72727272727273,19214.8708513709,41,12.0,26.0,19.0,12.0,4.0,24.0,48.0,51.0
6138,3.0,21141.2666666667,33,12.0,21.0,9.0,21.0,18.0,18.0,54.0,45.0
6139,3.83333333333333,21117.6994047619,46,6.0,15.0,21.0,23.0,15.0,17.0,60.0,39.0
614,4.08333333333333,5289.86898148148,49,2.0,22.0,30.0,20.0,4.0,20.0,59.0,40.0
6140,3.0,17626.2666666667,33,12.0,21.0,15.0,21.0,12.0,18.0,51.0,48.0
6141,3.16666666666667,20603.7027777778,38,2.0,28.0,15.0,23.0,10.0,18.0,60.0,39.0
6142,3.8,17412.7216666667,38,13.0,23.0,7.0,23.0,7.0,23.0,50.0,50.0
6143,2.63636363636364,22035.353030303,29,13.0,17.0,17.0,10.0,10.0,31.0,41.0,58.0
6144,3.63636363636364,17730.8242424242,40,15.0,22.0,17.0,17.0,15.0,12.0,47.0,52.0
6145,3.41666666666667,21708.6277777778,41,4.0,24.0,14.0,29.0,14.0,12.0,56.0,43.0
6146,2.7,21914.1766666667,27,22.0,3.0,33.0,18.0,7.0,14.0,40.0,59.0
6147,2.83333333333333,17626.0958333333,34,8.0,26.0,29.0,14.0,8.0,11.0,47.0,52.0
6148,3.27272727272727,23056.8939393939,36,19.0,19.0,22.0,8.0,13.0,16.0,36.0,63.0
6149,3.27272727272727,26008.0409090909,36,5.0,22.0,19.0,19.0,11.0,22.0,52.0,47.0
615,2.41666666666667,5983.97222222222,29,20.0,13.0,13.0,20.0,13.0,17.0,51.0,48.0
6150,2.91666666666667,23218.0694444444,35,8.0,11.0,22.0,34.0,11.0,11.0,51.0,48.0
6151,3.72727272727273,18618.2848484848,41,21.0,21.0,12.0,9.0,7.0,26.0,43.0,56.0
6152,3.36363636363636,26972.6863636364,37,8.0,18.0,27.0,16.0,5.0,24.0,51.0,48.0
6153,3.83333333333333,21888.9777777778,46,8.0,21.0,13.0,26.0,2.0,28.0,47.0,52.0
6154,3.16666666666667,25151.4569444444,38,18.0,15.0,7.0,21.0,13.0,23.0,39.0,60.0
6155,3.63636363636364,21452.5075757576,40,10.0,17.0,17.0,22.0,5.0,27.0,50.0,50.0
6156,3.27272727272727,19479.4954545455,36,16.0,19.0,16.0,13.0,8.0,25.0,27.0,72.0
6157,3.0,17965.2909090909,33,9.0,9.0,30.0,21.0,6.0,24.0,48.0,51.0
6158,2.75,20213.9722222222,33,6.0,15.0,15.0,21.0,9.0,33.0,45.0,54.0
6159,4.25,21858.7774801587,51,17.0,19.0,19.0,23.0,9.0,9.0,43.0,56.0
616,5.08333333333333,4661.69097222222,61,6.0,31.0,22.0,18.0,9.0,11.0,44.0,55.0
6160,2.36363636363636,19618.512987013,26,11.0,23.0,30.0,23.0,0.0,11.0,38.0,61.0
6161,3.83333333333333,18187.8452380952,46,6.0,36.0,13.0,21.0,6.0,15.0,50.0,50.0
6162,2.58333333333333,18791.2736111111,31,3.0,19.0,12.0,38.0,16.0,9.0,48.0,51.0
6163,3.2,25416.1733333333,32,9.0,18.0,6.0,21.0,15.0,28.0,68.0,31.0
6164,2.75,18569.4910714286,33,15.0,24.0,15.0,30.0,3.0,12.0,51.0,48.0
6165,3.5,18500.8060606061,35,8.0,8.0,31.0,17.0,14.0,20.0,65.0,34.0
6166,3.25,13982.3368055556,39,17.0,20.0,12.0,10.0,7.0,30.0,46.0,53.0
6167,3.58333333333333,18096.8746031746,43,11.0,25.0,13.0,16.0,11.0,20.0,48.0,51.0
6168,3.09090909090909,21376.1484848485,34,8.0,17.0,8.0,29.0,11.0,23.0,38.0,61.0
6169,2.66666666666667,23072.0097222222,32,3.0,21.0,21.0,18.0,9.0,25.0,56.0,43.0
617,3.25,5679.54949494949,39,15.0,15.0,20.0,25.0,7.0,15.0,51.0,48.0
6170,3.75,17465.7638888889,45,17.0,28.0,17.0,8.0,6.0,20.0,51.0,48.0
6171,3.33333333333333,21695.6583333333,40,7.0,20.0,22.0,22.0,5.0,22.0,52.0,47.0
6172,2.66666666666667,19627.0527777778,32,9.0,21.0,21.0,18.0,9.0,18.0,50.0,50.0
6173,2.54545454545455,21492.7424242424,28,3.0,21.0,35.0,21.0,0.0,17.0,64.0,35.0
6174,2.91666666666667,23226.7583333333,35,5.0,11.0,31.0,31.0,8.0,11.0,48.0,51.0
6175,3.45454545454545,24231.1033549784,38,10.0,23.0,18.0,26.0,10.0,10.0,57.0,42.0
6176,3.0,15365.4111111111,27,7.0,25.0,22.0,11.0,3.0,29.0,40.0,59.0
6177,3.33333333333333,19259.5152777778,40,7.0,25.0,15.0,27.0,2.0,22.0,57.0,42.0
6178,2.33333333333333,20136.1055555556,28,3.0,21.0,14.0,7.0,14.0,39.0,42.0,57.0
6179,3.25,17169.2083333333,39,15.0,20.0,17.0,15.0,12.0,17.0,51.0,48.0
618,3.25,4952.93194444445,39,12.0,15.0,5.0,33.0,10.0,23.0,43.0,56.0
6180,2.81818181818182,19194.2348484848,31,6.0,9.0,19.0,22.0,16.0,25.0,67.0,32.0
6181,3.27272727272727,24223.7857142857,36,11.0,8.0,33.0,19.0,5.0,22.0,55.0,44.0
6182,3.45454545454545,20783.7967532468,38,10.0,15.0,23.0,21.0,5.0,23.0,52.0,47.0
6183,3.66666666666667,20346.595734127,44,11.0,22.0,13.0,18.0,18.0,15.0,56.0,43.0
6184,3.66666666666667,19041.8829365079,44,6.0,18.0,25.0,20.0,9.0,20.0,52.0,47.0
6185,3.5,24098.8694444444,42,14.0,21.0,19.0,11.0,14.0,19.0,50.0,50.0
6186,2.54545454545455,14975.2833333333,28,7.0,10.0,17.0,32.0,7.0,25.0,46.0,53.0
6187,3.08333333333333,30220.0083333333,37,2.0,16.0,32.0,10.0,16.0,21.0,54.0,45.0
6188,3.54545454545455,20658.9733766234,39,5.0,17.0,20.0,20.0,12.0,23.0,53.0,46.0
6189,3.90909090909091,13725.8616883117,43,11.0,11.0,25.0,34.0,6.0,9.0,46.0,53.0
619,3.54545454545455,4208.81818181818,39,10.0,15.0,7.0,30.0,10.0,25.0,46.0,53.0
6190,3.1,18503.0783333333,31,6.0,19.0,16.0,32.0,3.0,22.0,51.0,48.0
6191,3.41666666666667,17551.3902777778,41,9.0,21.0,12.0,31.0,7.0,17.0,65.0,34.0
6192,3.27272727272727,14896.1833333333,36,2.0,16.0,27.0,22.0,11.0,19.0,50.0,50.0
6193,2.7,20463.125,27,7.0,29.0,11.0,22.0,0.0,29.0,44.0,55.0
6194,2.33333333333333,21507.0625,28,7.0,25.0,25.0,28.0,3.0,10.0,57.0,42.0
6195,5.1,16686.9658333333,51,11.0,21.0,9.0,19.0,13.0,23.0,47.0,52.0
6196,2.72727272727273,17202.4484848485,30,10.0,26.0,13.0,26.0,13.0,10.0,53.0,46.0
6197,3.41666666666667,21065.7527777778,41,4.0,14.0,21.0,21.0,12.0,24.0,58.0,41.0
6198,3.58333333333333,13810.6603174603,43,4.0,20.0,16.0,16.0,11.0,30.0,55.0,44.0
6199,3.77777777777778,23251.3783068783,34,5.0,26.0,32.0,5.0,5.0,23.0,64.0,35.0
62,3.41666666666667,5324.61111111111,41,9.0,14.0,24.0,21.0,4.0,24.0,53.0,46.0
620,3.75,4521.87777777778,45,4.0,22.0,26.0,24.0,8.0,13.0,64.0,35.0
6200,3.75,16392.7743055556,45,4.0,22.0,15.0,26.0,8.0,22.0,55.0,44.0
6201,2.66666666666667,22832.1851851852,24,16.0,25.0,25.0,20.0,4.0,8.0,37.0,62.0
6202,3.83333333333333,19312.4698412698,46,8.0,23.0,28.0,10.0,10.0,17.0,39.0,60.0
6203,3.08333333333333,19100.4763888889,37,5.0,24.0,13.0,21.0,8.0,27.0,59.0,40.0
6204,3.18181818181818,19448.05,35,5.0,17.0,34.0,20.0,8.0,14.0,57.0,42.0
6205,3.63636363636364,22315.7767676768,40,20.0,7.0,7.0,22.0,15.0,27.0,47.0,52.0
6206,4.09090909090909,24098.8976190476,45,8.0,15.0,6.0,26.0,15.0,26.0,53.0,46.0
6207,3.91666666666667,16351.3017857143,47,6.0,14.0,17.0,14.0,17.0,29.0,55.0,44.0
6208,3.75,16886.5503968254,45,15.0,15.0,22.0,20.0,11.0,15.0,42.0,57.0
6209,3.09090909090909,28780.6,34,11.0,32.0,8.0,11.0,17.0,17.0,50.0,50.0
621,3.33333333333333,4653.90317460317,40,5.0,17.0,27.0,20.0,5.0,25.0,40.0,60.0
6210,3.18181818181818,20484.1765151515,35,14.0,11.0,31.0,14.0,14.0,14.0,54.0,45.0
6211,3.36363636363636,26437.9863636364,37,18.0,18.0,16.0,24.0,5.0,16.0,45.0,54.0
6212,4.2,22712.9495238095,42,11.0,14.0,30.0,23.0,4.0,14.0,50.0,50.0
6213,3.41666666666667,18401.8034722222,41,4.0,24.0,14.0,24.0,19.0,12.0,68.0,31.0
6214,2.09090909090909,18141.5833333333,23,4.0,13.0,8.0,34.0,13.0,26.0,52.0,47.0
6215,3.58333333333333,19700.9356481481,43,11.0,11.0,34.0,23.0,2.0,16.0,48.0,51.0
6216,3.08333333333333,18429.3513888889,37,10.0,8.0,24.0,24.0,18.0,13.0,64.0,35.0
6217,4.09090909090909,26369.9196969697,45,8.0,20.0,13.0,22.0,11.0,24.0,55.0,44.0
6218,3.18181818181818,22045.1439393939,35,8.0,25.0,17.0,22.0,5.0,20.0,42.0,57.0
6219,2.91666666666667,13794.8142857143,35,17.0,14.0,22.0,25.0,5.0,14.0,31.0,68.0
622,3.0,5518.12222222222,36,8.0,11.0,22.0,25.0,13.0,19.0,33.0,66.0
6220,3.36363636363636,21124.2777056277,37,5.0,13.0,21.0,18.0,18.0,21.0,64.0,35.0
6221,3.08333333333333,22213.2166666667,37,8.0,21.0,10.0,21.0,5.0,32.0,45.0,54.0
6222,3.25,18665.0150793651,39,23.0,17.0,30.0,5.0,10.0,12.0,48.0,51.0
6223,4.1,20568.0154761905,41,12.0,12.0,31.0,17.0,9.0,17.0,63.0,36.0
6224,2.25,20644.7708333333,27,3.0,18.0,14.0,29.0,18.0,14.0,70.0,29.0
6225,3.5,21990.4111111111,42,14.0,26.0,21.0,21.0,2.0,14.0,47.0,52.0
6226,2.90909090909091,22904.4575757576,32,12.0,31.0,9.0,25.0,15.0,6.0,46.0,53.0
6227,3.25,23548.7611111111,39,10.0,15.0,10.0,25.0,12.0,25.0,53.0,46.0
6228,3.63636363636364,17567.1292207792,40,10.0,20.0,22.0,22.0,5.0,20.0,45.0,55.0
6229,3.36363636363636,19497.9909090909,37,8.0,13.0,21.0,27.0,10.0,18.0,37.0,62.0
623,3.66666666666667,5937.01686507936,44,6.0,20.0,25.0,25.0,6.0,15.0,47.0,52.0
6230,3.55555555555556,24476.8555555556,32,9.0,25.0,15.0,21.0,6.0,21.0,43.0,56.0
6231,3.5,17755.2964285714,42,4.0,23.0,28.0,19.0,4.0,19.0,57.0,42.0
6232,3.2,19408.5733333333,32,9.0,12.0,18.0,28.0,3.0,28.0,34.0,65.0
6233,2.91666666666667,19469.6944444444,35,14.0,25.0,25.0,11.0,14.0,8.0,51.0,48.0
6234,2.91666666666667,18672.9861111111,35,14.0,17.0,11.0,20.0,14.0,22.0,54.0,45.0
6235,3.90909090909091,18644.7917748918,43,6.0,18.0,13.0,30.0,9.0,20.0,60.0,39.0
6236,3.16666666666667,23444.125,38,15.0,7.0,21.0,10.0,21.0,23.0,47.0,52.0
6237,3.16666666666667,22996.6416666667,38,7.0,23.0,21.0,23.0,5.0,18.0,57.0,42.0
6238,4.25,19395.7391025641,51,13.0,21.0,23.0,13.0,13.0,13.0,49.0,50.0
6239,4.58333333333333,20818.475,55,7.0,18.0,27.0,18.0,3.0,25.0,38.0,61.0
624,2.72727272727273,5017.44242424242,30,6.0,30.0,23.0,20.0,6.0,13.0,46.0,53.0
6240,3.08333333333333,16765.6416666667,37,0.0,21.0,27.0,27.0,2.0,21.0,56.0,43.0
6241,3.5,20982.6121031746,42,9.0,33.0,14.0,19.0,11.0,11.0,45.0,54.0
6242,2.6,19639.1533333333,26,19.0,7.0,19.0,15.0,11.0,26.0,61.0,38.0
6243,3.33333333333333,21914.7800925926,40,5.0,20.0,35.0,17.0,10.0,12.0,52.0,47.0
6244,3.36363636363636,19423.8662337662,37,13.0,21.0,13.0,5.0,18.0,27.0,56.0,43.0
6245,2.16666666666667,16096.4652777778,26,3.0,23.0,15.0,26.0,3.0,26.0,61.0,38.0
6246,3.5,20404.4298611111,42,14.0,14.0,11.0,19.0,14.0,26.0,52.0,47.0
6247,3.3,21236.36,33,12.0,21.0,15.0,21.0,6.0,24.0,57.0,42.0
6248,3.16666666666667,21803.4930555556,38,7.0,10.0,18.0,23.0,18.0,21.0,68.0,31.0
6249,3.3,17726.8416666667,33,0.0,27.0,21.0,15.0,12.0,24.0,63.0,36.0
625,3.0,4439.41666666667,36,19.0,16.0,30.0,16.0,8.0,8.0,36.0,63.0
6250,2.9,20622.255,29,20.0,20.0,20.0,13.0,10.0,13.0,37.0,62.0
6251,3.54545454545455,18056.3363636364,39,15.0,28.0,15.0,12.0,7.0,20.0,41.0,58.0
6252,3.81818181818182,16232.4782828283,42,7.0,19.0,7.0,26.0,16.0,23.0,59.0,40.0
6253,3.16666666666667,19177.7569444444,38,5.0,18.0,23.0,18.0,5.0,28.0,42.0,57.0
6254,2.72727272727273,22381.5333333333,30,0.0,30.0,20.0,16.0,6.0,26.0,46.0,53.0
6255,3.16666666666667,19918.5361111111,38,10.0,10.0,21.0,18.0,13.0,26.0,47.0,52.0
6256,3.66666666666667,15315.9166666667,44,13.0,13.0,11.0,31.0,11.0,18.0,56.0,43.0
6257,4.54545454545455,16449.7241341991,50,8.0,24.0,20.0,16.0,10.0,22.0,54.0,46.0
6258,3.5,18589.1416666667,35,8.0,20.0,25.0,20.0,2.0,22.0,40.0,60.0
6259,3.0,14877.4212121212,33,3.0,12.0,24.0,30.0,6.0,24.0,45.0,54.0
626,2.63636363636364,8610.54393939394,29,20.0,10.0,13.0,31.0,10.0,13.0,41.0,58.0
6260,3.16666666666667,18839.0902777778,38,10.0,10.0,26.0,21.0,10.0,21.0,47.0,52.0
6261,2.58333333333333,23319.7833333333,31,16.0,19.0,19.0,19.0,9.0,16.0,51.0,48.0
6262,3.54545454545455,18889.7357142857,39,10.0,10.0,15.0,20.0,17.0,25.0,64.0,35.0
6263,3.27272727272727,18502.6060606061,36,11.0,8.0,19.0,27.0,16.0,16.0,55.0,44.0
6264,2.58333333333333,22902.2458333333,31,29.0,16.0,6.0,19.0,9.0,19.0,51.0,48.0
6265,3.33333333333333,15842.7944444444,40,2.0,30.0,15.0,20.0,7.0,25.0,47.0,52.0
6266,3.33333333333333,20903.6198412698,40,20.0,15.0,20.0,15.0,5.0,25.0,32.0,67.0
6267,3.25,24615.6027777778,39,17.0,20.0,17.0,15.0,10.0,17.0,46.0,53.0
6268,3.75,22081.0720238095,45,8.0,20.0,17.0,26.0,13.0,13.0,53.0,46.0
6269,3.36363636363636,21055.4204545455,37,5.0,13.0,32.0,13.0,13.0,21.0,59.0,40.0
627,3.83333333333333,5623.73472222222,46,2.0,15.0,23.0,17.0,8.0,32.0,60.0,39.0
6270,3.83333333333333,22066.2138888889,46,8.0,21.0,17.0,17.0,17.0,17.0,65.0,34.0
6271,2.91666666666667,20723.4625,35,8.0,20.0,40.0,8.0,2.0,20.0,54.0,45.0
6272,2.54545454545455,16914.9212121212,28,10.0,32.0,10.0,28.0,7.0,10.0,60.0,39.0
6273,3.91666666666667,20706.5069444444,47,12.0,25.0,12.0,27.0,2.0,19.0,42.0,57.0
6274,3.45454545454545,20485.6484848485,38,7.0,23.0,23.0,26.0,7.0,10.0,52.0,47.0
6275,3.25,17532.7208333333,39,12.0,25.0,12.0,15.0,5.0,28.0,53.0,46.0
6276,3.25,17645.4472222222,39,15.0,20.0,12.0,15.0,12.0,23.0,51.0,48.0
6277,3.36363636363636,21726.15,37,8.0,10.0,27.0,13.0,10.0,29.0,56.0,43.0
6278,2.63636363636364,21036.3348484849,29,17.0,27.0,17.0,17.0,6.0,13.0,48.0,51.0
6279,4.08333333333333,19799.9777777778,49,16.0,22.0,14.0,16.0,14.0,16.0,44.0,55.0
628,3.33333333333333,4487.29027777778,40,10.0,20.0,15.0,25.0,10.0,20.0,37.0,62.0
6280,3.27272727272727,19041.0795454545,36,16.0,13.0,22.0,16.0,8.0,22.0,44.0,55.0
6281,2.25,21111.0513888889,27,18.0,29.0,18.0,22.0,3.0,7.0,66.0,33.0
6282,3.18181818181818,14554.3522727273,35,11.0,25.0,14.0,20.0,8.0,20.0,68.0,31.0
6283,2.81818181818182,19597.0863636364,31,22.0,19.0,12.0,22.0,6.0,16.0,45.0,54.0
6284,3.08333333333333,24416.2270833333,37,8.0,10.0,21.0,27.0,13.0,18.0,64.0,35.0
6285,3.18181818181818,18393.5318181818,35,5.0,22.0,20.0,17.0,17.0,17.0,54.0,45.0
6286,3.41666666666667,19502.9930555556,41,7.0,24.0,21.0,21.0,9.0,14.0,53.0,46.0
6287,3.0,21981.7583333333,30,10.0,16.0,30.0,10.0,13.0,20.0,60.0,40.0
6288,3.83333333333333,25669.9340277778,46,17.0,13.0,15.0,15.0,10.0,28.0,43.0,56.0
