ip_id,label,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR
2358,0.0,1981.0,2009-11-04,0.0,43693.0,500.0,1.0,1.0,2.0,7,6.0,9.0,9.0,11.0,1.0,10.0,11.0,5.0,5.0,0.0,4.0,1.0,4.0,9.0,6.0,9.0,8.33333333333333,5632.639981083729,3.5,5398.08650793651,42.0,11.0,16.0,16.0,23.0,14.0,16.0,45.0,54.0
2359,0.0,1980.0,2007-09-04,0.0,38783.0,145595.0,2.0,3.0,1.0,8,7.0,10.0,10.0,3.0,4.0,5.0,3.0,6.0,3.0,0.0,12.0,0.0,3.0,11.0,5.0,15.0,8.08333333333333,4666.5661146723705,2.8333333333333304,4627.659722222221,34.0,17.0,5.0,14.0,35.0,5.0,20.0,41.0,58.0
2360,0.0,1980.0,2006-07-20,1.0,38405.0,500.0,2.0,2.0,6.0,9,4.0,13.0,11.0,6.0,4.0,4.0,6.0,3.0,3.0,0.0,8.0,1.0,3.0,14.0,4.0,8.0,9.5,6170.56225637788,3.5,5591.5581349206395,42.0,14.0,23.0,19.0,16.0,9.0,16.0,45.0,54.0
2361,0.0,1976.0,2009-01-21,0.0,43618.0,500.0,2.0,2.0,5.0,3,3.0,3.0,8.0,10.0,7.0,5.0,10.0,3.0,0.0,0.0,17.0,2.0,0.0,10.0,3.0,8.0,8.66666666666667,5071.89455567581,2.9166666666666696,4527.583333333329,35.0,2.0,11.0,40.0,14.0,8.0,22.0,42.0,57.0
2362,0.0,1985.0,2010-03-14,0.0,44783.0,89702.0,2.0,1.0,2.0,9,3.0,8.0,9.0,4.0,2.0,4.0,10.0,7.0,6.0,0.0,9.0,0.0,3.0,15.0,4.0,3.0,8.5,4758.56744077682,2.90909090909091,6328.25,32.0,6.0,25.0,21.0,9.0,6.0,31.0,50.0,50.0
2363,0.0,1978.0,2012-12-15,1.0,42250.0,500.0,1.0,4.0,2.0,4,4.0,5.0,9.0,10.0,3.0,9.0,12.0,3.0,2.0,0.0,10.0,0.0,2.0,10.0,2.0,10.0,8.83333333333333,5372.31343494469,2.6666666666666696,4448.833333333329,32.0,18.0,6.0,18.0,37.0,9.0,9.0,53.0,46.0
2364,0.0,1975.0,2011-05-24,0.0,42991.0,399807.0,2.0,2.0,2.0,8,9.0,10.0,13.0,6.0,3.0,4.0,8.0,4.0,8.0,0.0,7.0,0.0,3.0,9.0,3.0,6.0,7.75,4630.82347883598,2.9166666666666696,5407.81666666667,35.0,2.0,17.0,20.0,40.0,5.0,14.0,45.0,54.0
2365,0.0,1968.0,2009-05-06,2.0,43085.0,500.0,2.0,4.0,2.0,11,3.0,9.0,13.0,8.0,1.0,4.0,4.0,3.0,3.0,0.0,10.0,1.0,2.0,7.0,4.0,17.0,8.75,4853.0893957894,4.63636363636364,5179.25097402597,51.0,9.0,23.0,19.0,19.0,9.0,17.0,52.0,47.0
2366,0.0,1978.0,2010-11-25,2.0,42690.0,500.0,2.0,4.0,4.0,12,3.0,12.0,10.0,5.0,2.0,7.0,8.0,8.0,5.0,1.0,10.0,0.0,0.0,14.0,4.0,10.0,8.25,5797.06718825156,3.09090909090909,5116.19696969697,34.0,20.0,17.0,26.0,11.0,2.0,20.0,50.0,50.0
2367,0.0,1983.0,2014-03-15,0.0,41746.0,500.0,2.0,3.0,2.0,8,10.0,7.0,6.0,8.0,4.0,7.0,7.0,2.0,5.0,0.0,9.0,1.0,2.0,11.0,4.0,11.0,7.83333333333333,4968.19864024864,3.3333333333333304,6356.0,40.0,7.0,20.0,10.0,35.0,15.0,12.0,52.0,47.0
2368,0.0,1984.0,2011-10-10,1.0,41698.0,500.0,2.0,1.0,3.0,7,5.0,12.0,11.0,5.0,2.0,2.0,6.0,6.0,6.0,0.0,6.0,3.0,1.0,8.0,7.0,13.0,7.5,5605.68505291005,3.8333333333333304,5524.620238095239,46.0,8.0,23.0,21.0,15.0,15.0,15.0,54.0,45.0
2369,0.0,1983.0,2011-11-08,0.0,42842.0,500.0,2.0,3.0,4.0,3,4.0,13.0,11.0,2.0,3.0,6.0,4.0,3.0,4.0,0.0,9.0,0.0,4.0,6.0,10.0,12.0,8.83333333333333,3713.16424062049,3.25,4234.685416666671,39.0,2.0,17.0,23.0,20.0,12.0,23.0,58.0,41.0
2370,0.0,1983.0,2006-06-14,1.0,44157.0,500.0,2.0,3.0,3.0,4,3.0,8.0,5.0,7.0,5.0,2.0,3.0,7.0,3.0,0.0,11.0,0.0,5.0,11.0,7.0,16.0,7.08333333333333,4728.62685185185,2.9166666666666696,4563.2625,35.0,11.0,22.0,22.0,17.0,2.0,22.0,48.0,51.0
2371,0.0,1974.0,2012-02-10,0.0,45816.0,334570.0,1.0,3.0,1.0,5,15.0,6.0,12.0,4.0,1.0,4.0,8.0,6.0,6.0,0.0,4.0,0.0,2.0,8.0,11.0,8.0,7.91666666666667,5483.1525372775395,3.0,5655.935185185191,27.0,7.0,7.0,22.0,14.0,14.0,33.0,55.0,44.0
2372,0.0,1983.0,2010-03-21,0.0,39563.0,500.0,1.0,3.0,2.0,6,10.0,13.0,12.0,6.0,3.0,3.0,6.0,6.0,1.0,0.0,11.0,1.0,1.0,9.0,4.0,6.0,7.25,5915.9164021164,2.9166666666666696,5444.81805555556,35.0,17.0,17.0,20.0,14.0,2.0,28.0,40.0,60.0
2373,0.0,1982.0,2009-08-11,0.0,42408.0,372098.0,1.0,4.0,1.0,8,5.0,4.0,5.0,6.0,1.0,8.0,9.0,1.0,9.0,1.0,14.0,1.0,1.0,7.0,8.0,13.0,7.58333333333333,4284.321665371671,2.9166666666666696,3942.9347222222204,35.0,14.0,20.0,11.0,17.0,8.0,28.0,57.0,42.0
2374,0.0,1989.0,2004-09-29,0.0,35750.0,500.0,1.0,4.0,2.0,3,4.0,10.0,10.0,5.0,1.0,5.0,6.0,5.0,2.0,0.0,15.0,3.0,1.0,13.0,9.0,9.0,8.16666666666667,5059.19633838384,3.0833333333333304,5816.16666666667,37.0,8.0,18.0,24.0,21.0,8.0,18.0,45.0,54.0
2375,0.0,1976.0,2009-05-19,0.0,39858.0,101132.0,1.0,2.0,5.0,5,7.0,13.0,10.0,3.0,0.0,6.0,7.0,8.0,2.0,0.0,10.0,0.0,4.0,7.0,6.0,10.0,7.75,5027.897871572871,3.2727272727272703,5274.6419913419895,36.0,11.0,8.0,11.0,27.0,13.0,27.0,50.0,50.0
2376,0.0,1978.0,2004-07-10,0.0,42335.0,137756.0,1.0,3.0,2.0,3,10.0,10.0,9.0,7.0,2.0,3.0,10.0,1.0,1.0,1.0,7.0,0.0,0.0,14.0,1.0,14.0,8.91666666666667,5623.98584490129,2.6363636363636402,4129.94696969697,29.0,20.0,6.0,20.0,17.0,10.0,24.0,55.0,44.0
2377,0.0,1984.0,2009-07-30,0.0,43450.0,500.0,2.0,4.0,2.0,4,5.0,13.0,10.0,5.0,1.0,4.0,16.0,4.0,1.0,0.0,6.0,0.0,2.0,15.0,4.0,9.0,8.45454545454546,6195.51873959374,3.09090909090909,5062.84242424242,34.0,2.0,23.0,20.0,20.0,8.0,23.0,58.0,41.0
2378,0.0,1980.0,2006-12-14,0.0,38830.0,652680.0,2.0,3.0,4.0,3,7.0,6.0,11.0,8.0,1.0,8.0,8.0,5.0,3.0,0.0,5.0,1.0,1.0,15.0,8.0,6.0,7.66666666666667,5554.441320716321,3.0,4443.33214285714,30.0,10.0,10.0,26.0,26.0,3.0,23.0,36.0,63.0
2379,0.0,1982.0,2014-02-01,0.0,42997.0,1431239.0,2.0,4.0,4.0,6,8.0,8.0,8.0,9.0,4.0,3.0,10.0,2.0,2.0,0.0,9.0,0.0,2.0,13.0,5.0,13.0,8.0,5161.8787037037,3.3333333333333304,4957.702777777779,40.0,2.0,25.0,20.0,17.0,10.0,25.0,62.0,37.0
2380,0.0,1979.0,2011-02-08,0.0,39979.0,500.0,1.0,2.0,1.0,8,12.0,8.0,15.0,6.0,3.0,3.0,9.0,6.0,1.0,0.0,12.0,0.0,0.0,10.0,5.0,3.0,7.16666666666667,5314.289554155,4.1,6212.9235714285705,41.0,14.0,26.0,14.0,17.0,12.0,14.0,39.0,60.0
2381,0.0,1979.0,2012-05-23,2.0,41587.0,500.0,1.0,3.0,1.0,11,6.0,7.0,8.0,12.0,1.0,5.0,5.0,3.0,3.0,0.0,10.0,1.0,2.0,17.0,7.0,6.0,6.58333333333333,5421.29291426166,3.5833333333333304,4562.893055555561,43.0,6.0,20.0,25.0,13.0,11.0,20.0,60.0,39.0
2382,0.0,1978.0,2009-03-30,0.0,39151.0,297590.0,2.0,4.0,6.0,12,3.0,11.0,10.0,13.0,1.0,4.0,7.0,5.0,2.0,0.0,8.0,0.0,1.0,6.0,4.0,12.0,8.41666666666667,4874.77351259851,3.0,5838.034722222221,36.0,11.0,13.0,19.0,25.0,8.0,22.0,50.0,50.0
2383,0.0,1984.0,2010-01-14,0.0,48775.0,589348.0,2.0,1.0,5.0,12,6.0,5.0,17.0,4.0,1.0,3.0,9.0,6.0,4.0,0.0,8.0,0.0,2.0,9.0,6.0,8.0,8.5,5027.810416666671,3.0833333333333304,3907.8715277777796,37.0,10.0,16.0,18.0,18.0,13.0,21.0,43.0,56.0
2384,0.0,1980.0,2009-03-08,1.0,40535.0,166514.0,1.0,3.0,1.0,5,4.0,13.0,10.0,5.0,1.0,5.0,12.0,4.0,6.0,0.0,5.0,2.0,1.0,13.0,6.0,4.0,7.25,4689.40309343434,3.0833333333333304,4271.090277777779,37.0,10.0,13.0,16.0,18.0,5.0,35.0,48.0,51.0
2385,0.0,1978.0,2010-06-24,0.0,42786.0,500.0,2.0,1.0,5.0,3,3.0,7.0,11.0,9.0,2.0,4.0,13.0,3.0,7.0,0.0,6.0,0.0,1.0,12.0,3.0,4.0,8.41666666666667,5242.39044566545,2.7,4396.794047619051,27.0,7.0,25.0,18.0,11.0,14.0,22.0,59.0,40.0
2386,0.0,1977.0,2009-07-20,0.0,51221.0,246353.0,1.0,1.0,2.0,7,7.0,5.0,11.0,10.0,1.0,7.0,12.0,5.0,3.0,1.0,4.0,1.0,1.0,10.0,7.0,10.0,7.91666666666667,5319.51875,4.16666666666667,5700.86527777778,50.0,12.0,14.0,24.0,20.0,12.0,18.0,60.0,40.0
2387,0.0,1989.0,2017-06-05,0.0,40412.0,500.0,1.0,1.0,6.0,12,7.0,8.0,13.0,13.0,0.0,3.0,4.0,5.0,5.0,1.0,6.0,0.0,0.0,11.0,9.0,9.0,7.66666666666667,5267.95316558442,3.4166666666666696,6431.731944444439,41.0,14.0,19.0,17.0,17.0,4.0,26.0,39.0,60.0
2388,0.0,1972.0,2011-05-05,0.0,45646.0,500.0,2.0,3.0,2.0,12,9.0,9.0,7.0,8.0,1.0,3.0,10.0,4.0,3.0,0.0,5.0,1.0,1.0,15.0,8.0,9.0,7.0,4858.46607142857,3.09090909090909,5373.416666666671,34.0,8.0,20.0,14.0,11.0,14.0,29.0,58.0,41.0
2389,0.0,1975.0,2008-12-01,0.0,44944.0,500.0,1.0,2.0,3.0,7,9.0,11.0,8.0,6.0,6.0,1.0,7.0,7.0,1.0,0.0,4.0,1.0,1.0,14.0,10.0,10.0,8.0,5613.6953553391,2.8333333333333304,5953.234722222221,34.0,14.0,17.0,11.0,20.0,2.0,32.0,35.0,64.0
2390,0.0,1987.0,2008-09-16,0.0,47666.0,1422372.0,1.0,3.0,2.0,8,7.0,7.0,6.0,8.0,2.0,0.0,5.0,8.0,3.0,0.0,10.0,2.0,1.0,9.0,12.0,9.0,8.66666666666667,5101.92155483406,3.6,4174.358333333329,36.0,11.0,8.0,19.0,30.0,16.0,13.0,52.0,47.0
2391,0.0,1975.0,2007-09-30,0.0,45719.0,500.0,2.0,4.0,4.0,5,4.0,12.0,10.0,7.0,2.0,1.0,5.0,5.0,3.0,0.0,14.0,2.0,1.0,11.0,5.0,11.0,7.33333333333333,5054.676479076479,2.42857142857143,5330.61904761905,17.0,17.0,5.0,17.0,17.0,0.0,41.0,47.0,52.0
2392,0.0,1971.0,2009-02-23,0.0,44420.0,500.0,2.0,1.0,2.0,11,10.0,6.0,7.0,7.0,1.0,7.0,5.0,3.0,3.0,0.0,12.0,2.0,7.0,11.0,2.0,11.0,7.5,5239.203042328039,2.7272727272727297,6340.22575757576,30.0,3.0,16.0,20.0,16.0,16.0,26.0,66.0,33.0
2393,0.0,1981.0,2010-11-30,1.0,42234.0,500.0,2.0,4.0,4.0,3,8.0,5.0,5.0,11.0,3.0,3.0,4.0,5.0,5.0,0.0,7.0,5.0,1.0,11.0,6.0,14.0,7.66666666666667,5818.83094495374,3.0833333333333304,4353.091666666671,37.0,5.0,21.0,27.0,18.0,10.0,16.0,54.0,45.0
2394,0.0,1981.0,2007-02-17,0.0,45371.0,500.0,2.0,4.0,2.0,6,9.0,4.0,9.0,6.0,4.0,3.0,7.0,3.0,4.0,0.0,13.0,1.0,3.0,16.0,1.0,9.0,6.91666666666667,5114.20259439634,2.5833333333333304,6228.13194444445,31.0,9.0,12.0,32.0,16.0,12.0,16.0,45.0,54.0
2395,0.0,1983.0,2012-01-20,0.0,44852.0,197698.0,2.0,4.0,1.0,12,5.0,7.0,8.0,6.0,2.0,6.0,7.0,7.0,2.0,0.0,10.0,1.0,5.0,4.0,8.0,14.0,7.5,6166.6787497225,4.1,5926.8880952381005,41.0,7.0,39.0,19.0,21.0,2.0,9.0,46.0,53.0
2396,0.0,1989.0,2010-04-08,0.0,38983.0,694166.0,2.0,4.0,1.0,12,8.0,8.0,7.0,8.0,3.0,3.0,7.0,6.0,7.0,0.0,5.0,2.0,2.0,11.0,6.0,7.0,6.5,5396.57430555556,3.8333333333333304,5546.473710317459,46.0,8.0,28.0,23.0,17.0,8.0,13.0,52.0,47.0
2397,0.0,1982.0,2008-02-06,0.0,43002.0,1010234.0,1.0,4.0,4.0,1,9.0,8.0,7.0,7.0,7.0,3.0,3.0,6.0,4.0,1.0,12.0,3.0,1.0,6.0,2.0,14.0,6.83333333333333,5582.81041666667,4.18181818181818,4315.25151515151,46.0,17.0,6.0,8.0,23.0,13.0,30.0,50.0,50.0
2398,0.0,1982.0,2015-02-26,0.0,38554.0,500.0,2.0,2.0,4.0,1,4.0,10.0,7.0,3.0,2.0,5.0,10.0,6.0,3.0,0.0,12.0,0.0,5.0,12.0,6.0,7.0,8.91666666666667,4786.13452380952,2.9166666666666696,6138.0708333333305,35.0,5.0,11.0,22.0,40.0,11.0,8.0,57.0,42.0
2399,0.0,1977.0,2010-05-13,1.0,39635.0,500.0,1.0,4.0,4.0,7,10.0,4.0,8.0,4.0,3.0,3.0,6.0,3.0,4.0,0.0,11.0,0.0,4.0,13.0,5.0,12.0,8.66666666666667,5328.53296356421,2.7,4789.886666666671,27.0,7.0,18.0,14.0,25.0,14.0,18.0,55.0,44.0
2400,0.0,1981.0,2011-06-19,0.0,38847.0,155422.0,1.0,1.0,2.0,7,10.0,5.0,11.0,6.0,3.0,6.0,5.0,4.0,3.0,1.0,7.0,1.0,2.0,17.0,8.0,7.0,8.0,5337.19841269841,3.0833333333333304,4663.39563492064,37.0,13.0,13.0,18.0,21.0,10.0,21.0,43.0,56.0
2401,0.0,1969.0,2005-03-20,0.0,46003.0,148956.0,2.0,3.0,2.0,12,8.0,8.0,4.0,13.0,3.0,5.0,10.0,3.0,1.0,0.0,7.0,2.0,5.0,10.0,4.0,9.0,7.0,5084.9762973138,3.3333333333333304,5213.405555555561,40.0,15.0,12.0,25.0,27.0,7.0,12.0,40.0,60.0
2402,0.0,1987.0,2011-08-11,0.0,38454.0,500.0,2.0,4.0,6.0,12,3.0,12.0,11.0,4.0,6.0,9.0,7.0,5.0,5.0,0.0,10.0,0.0,2.0,11.0,6.0,3.0,7.83333333333333,5326.11969246032,3.18181818181818,5967.44696969697,35.0,14.0,28.0,17.0,5.0,17.0,17.0,51.0,48.0
2403,0.0,1976.0,2010-07-15,0.0,45206.0,744902.0,2.0,4.0,6.0,8,2.0,7.0,10.0,9.0,2.0,2.0,8.0,4.0,5.0,0.0,10.0,0.0,1.0,12.0,10.0,11.0,7.08333333333333,6199.5575036075,3.6666666666666696,5254.18333333333,44.0,9.0,27.0,13.0,20.0,0.0,29.0,61.0,38.0
2404,0.0,1982.0,2004-10-19,2.0,39628.0,500.0,1.0,1.0,4.0,3,8.0,7.0,9.0,4.0,3.0,6.0,4.0,2.0,2.0,0.0,11.0,1.0,6.0,9.0,2.0,13.0,8.5,5938.7237674362705,4.09090909090909,5656.19187327824,45.0,15.0,22.0,11.0,28.0,13.0,8.0,48.0,51.0
2405,0.0,1986.0,2006-09-28,2.0,44431.0,500.0,2.0,3.0,2.0,12,8.0,6.0,13.0,3.0,6.0,0.0,3.0,7.0,5.0,3.0,10.0,0.0,3.0,7.0,8.0,11.0,7.5,5544.07645502646,2.5833333333333304,5783.75416666667,31.0,12.0,16.0,12.0,22.0,16.0,19.0,54.0,45.0
2406,0.0,1974.0,2010-09-06,2.0,41800.0,284616.0,1.0,2.0,4.0,12,8.0,6.0,4.0,7.0,4.0,3.0,12.0,0.0,1.0,0.0,11.0,1.0,2.0,10.0,0.0,17.0,8.41666666666667,5724.63250661376,3.0833333333333304,4648.596759259261,37.0,8.0,21.0,24.0,10.0,10.0,24.0,48.0,51.0
2407,0.0,1979.0,2008-02-15,2.0,46455.0,500.0,1.0,1.0,6.0,4,4.0,7.0,9.0,7.0,1.0,3.0,11.0,4.0,5.0,0.0,10.0,1.0,2.0,15.0,6.0,12.0,8.08333333333333,5351.01005892256,3.9166666666666696,5591.1560515873,47.0,19.0,17.0,19.0,19.0,17.0,8.0,44.0,55.0
2408,0.0,1976.0,2014-04-27,0.0,41664.0,976475.0,2.0,2.0,4.0,2,8.0,10.0,7.0,10.0,2.0,3.0,6.0,8.0,7.0,0.0,9.0,1.0,3.0,5.0,5.0,14.0,8.16666666666667,4676.632365319871,3.3,3855.91,33.0,12.0,21.0,18.0,15.0,9.0,24.0,45.0,54.0
2409,0.0,1980.0,2012-09-25,1.0,43201.0,500.0,1.0,3.0,1.0,12,9.0,7.0,7.0,12.0,2.0,4.0,10.0,3.0,3.0,0.0,12.0,0.0,3.0,9.0,1.0,12.0,7.33333333333333,5062.732369713621,2.45454545454545,4307.637878787879,27.0,7.0,25.0,14.0,22.0,11.0,18.0,59.0,40.0
2410,0.0,1978.0,2008-10-15,0.0,32042.0,502499.0,1.0,4.0,5.0,11,6.0,10.0,10.0,7.0,3.0,4.0,7.0,6.0,2.0,1.0,11.0,0.0,0.0,11.0,7.0,10.0,7.5,6109.331140350881,3.3333333333333304,5902.3380952381,40.0,12.0,27.0,20.0,10.0,10.0,20.0,50.0,50.0
2411,0.0,1983.0,2010-04-22,0.0,46696.0,377621.0,2.0,3.0,6.0,9,5.0,3.0,18.0,8.0,2.0,7.0,9.0,7.0,3.0,0.0,7.0,2.0,2.0,9.0,7.0,7.0,8.0,4781.78507349132,3.3333333333333304,4806.55277777778,40.0,10.0,12.0,22.0,27.0,7.0,20.0,52.0,47.0
2412,0.0,1980.0,2004-07-08,0.0,38685.0,500.0,1.0,3.0,2.0,12,8.0,10.0,3.0,9.0,2.0,5.0,9.0,2.0,2.0,0.0,7.0,0.0,1.0,11.0,3.0,21.0,7.0,5812.225396825401,2.8333333333333304,5896.9513888888905,34.0,11.0,26.0,14.0,32.0,8.0,5.0,70.0,29.0
2413,0.0,1976.0,2010-01-01,0.0,41801.0,654219.0,2.0,2.0,4.0,5,11.0,5.0,6.0,4.0,3.0,2.0,10.0,7.0,5.0,0.0,4.0,2.0,2.0,10.0,9.0,7.0,8.5,4646.7586309523795,4.66666666666667,5058.262896825399,56.0,7.0,23.0,14.0,21.0,16.0,17.0,46.0,53.0
2414,0.0,1982.0,2010-04-02,0.0,42947.0,500.0,1.0,4.0,3.0,6,6.0,4.0,6.0,7.0,2.0,6.0,12.0,4.0,3.0,0.0,11.0,0.0,2.0,9.0,6.0,14.0,7.33333333333333,5594.28624338624,2.81818181818182,4178.321861471861,31.0,6.0,16.0,22.0,38.0,6.0,9.0,51.0,48.0
2415,0.0,1987.0,2014-12-26,0.0,39731.0,500.0,2.0,3.0,5.0,2,9.0,5.0,9.0,8.0,0.0,5.0,11.0,4.0,2.0,1.0,9.0,0.0,1.0,10.0,5.0,9.0,8.66666666666667,5689.15451839827,4.0,5188.99305555556,48.0,6.0,18.0,25.0,12.0,4.0,33.0,39.0,60.0
2416,0.0,1984.0,2015-03-28,0.0,43632.0,500.0,2.0,1.0,1.0,4,8.0,10.0,12.0,8.0,5.0,6.0,8.0,4.0,3.0,0.0,12.0,0.0,4.0,7.0,7.0,1.0,7.91666666666667,5954.66676587302,4.25,5498.45416666667,51.0,9.0,27.0,21.0,15.0,7.0,17.0,60.0,39.0
2417,0.0,1980.0,2015-04-04,0.0,50863.0,184325.0,1.0,2.0,2.0,7,5.0,5.0,11.0,5.0,3.0,3.0,10.0,6.0,0.0,1.0,13.0,0.0,3.0,13.0,5.0,12.0,7.91666666666667,4653.439246633,4.25,5254.35138888889,51.0,9.0,27.0,15.0,13.0,3.0,29.0,37.0,62.0
2418,0.0,1981.0,2013-01-05,1.0,42756.0,500.0,1.0,1.0,2.0,2,5.0,4.0,16.0,4.0,5.0,2.0,10.0,2.0,5.0,0.0,10.0,2.0,4.0,12.0,2.0,10.0,6.16666666666667,5754.9875,3.3333333333333304,4380.86944444444,40.0,10.0,20.0,12.0,30.0,2.0,25.0,47.0,52.0
2419,0.0,1987.0,2005-10-13,1.0,47656.0,500.0,2.0,4.0,2.0,9,7.0,1.0,13.0,8.0,2.0,6.0,10.0,4.0,3.0,0.0,14.0,2.0,2.0,9.0,7.0,6.0,6.91666666666667,5300.592328042329,3.25,5224.87361111111,39.0,12.0,28.0,15.0,23.0,5.0,15.0,41.0,58.0
2420,0.0,1983.0,2008-02-05,0.0,46493.0,274238.0,1.0,4.0,5.0,6,9.0,7.0,7.0,9.0,6.0,7.0,6.0,2.0,3.0,1.0,6.0,1.0,0.0,11.0,6.0,10.0,6.33333333333333,5795.154464285711,2.5,4897.41319444445,30.0,16.0,20.0,26.0,20.0,3.0,13.0,43.0,56.0
2421,0.0,1981.0,2012-09-28,0.0,42622.0,126159.0,2.0,1.0,3.0,3,12.0,7.0,12.0,2.0,0.0,6.0,6.0,2.0,6.0,0.0,8.0,2.0,2.0,12.0,6.0,6.0,9.66666666666667,4983.89405345472,3.25,5366.05277777778,39.0,7.0,23.0,12.0,17.0,20.0,17.0,61.0,38.0
2422,0.0,1982.0,2012-10-17,1.0,38960.0,500.0,1.0,3.0,2.0,7,7.0,7.0,7.0,8.0,4.0,3.0,13.0,2.0,6.0,0.0,10.0,2.0,2.0,11.0,7.0,9.0,8.16666666666667,4981.0715037277505,3.18181818181818,4809.46818181818,35.0,2.0,31.0,28.0,17.0,5.0,14.0,68.0,31.0
2423,0.0,1982.0,2009-03-29,0.0,44834.0,180616.0,1.0,2.0,4.0,7,5.0,8.0,9.0,7.0,5.0,2.0,10.0,5.0,0.0,0.0,7.0,0.0,3.0,11.0,7.0,13.0,9.66666666666667,4855.197916666671,3.4166666666666696,5224.873214285711,41.0,14.0,17.0,17.0,12.0,14.0,24.0,53.0,46.0
2424,0.0,1979.0,2008-05-28,2.0,43086.0,551078.0,1.0,2.0,5.0,7,4.0,6.0,10.0,5.0,3.0,4.0,3.0,8.0,3.0,0.0,7.0,0.0,0.0,15.0,5.0,19.0,9.41666666666667,5078.48199606766,3.7272727272727297,4780.93181818182,41.0,9.0,19.0,12.0,17.0,9.0,31.0,46.0,53.0
2425,0.0,1980.0,2012-09-13,0.0,38965.0,1556156.0,2.0,4.0,5.0,7,8.0,5.0,8.0,5.0,5.0,3.0,4.0,6.0,5.0,0.0,9.0,1.0,2.0,16.0,5.0,11.0,7.25,4964.89970238095,2.8333333333333304,5247.411111111111,34.0,8.0,23.0,26.0,11.0,14.0,14.0,67.0,32.0
2426,0.0,1989.0,2009-12-23,0.0,45867.0,500.0,1.0,3.0,3.0,2,9.0,9.0,7.0,9.0,2.0,4.0,9.0,5.0,4.0,0.0,9.0,3.0,1.0,10.0,8.0,10.0,8.25,5943.72297378547,2.7272727272727297,5393.0043290043295,30.0,10.0,33.0,6.0,23.0,13.0,13.0,60.0,40.0
2427,0.0,1981.0,2010-01-12,1.0,48380.0,500.0,1.0,2.0,1.0,5,10.0,7.0,10.0,7.0,0.0,3.0,7.0,5.0,3.0,0.0,7.0,2.0,1.0,9.0,5.0,14.0,8.75,5000.27278439153,3.7272727272727297,5013.4030303030295,41.0,7.0,7.0,26.0,26.0,17.0,14.0,56.0,43.0
2428,0.0,1978.0,2013-01-29,0.0,41692.0,465812.0,1.0,3.0,2.0,1,13.0,8.0,4.0,7.0,1.0,9.0,3.0,4.0,3.0,0.0,16.0,1.0,4.0,7.0,3.0,6.0,8.66666666666667,5554.384549247049,2.75,5164.829166666671,33.0,12.0,21.0,18.0,27.0,9.0,12.0,48.0,51.0
2429,0.0,1982.0,2006-02-24,0.0,44178.0,500.0,1.0,1.0,2.0,6,4.0,6.0,13.0,5.0,2.0,4.0,10.0,10.0,1.0,0.0,8.0,3.0,4.0,7.0,5.0,11.0,7.66666666666667,5677.36912115662,3.6363636363636402,6799.7757575757605,40.0,15.0,22.0,17.0,27.0,5.0,12.0,50.0,50.0
2430,0.0,1980.0,2009-08-24,0.0,38288.0,542738.0,2.0,2.0,4.0,9,3.0,10.0,11.0,11.0,3.0,2.0,10.0,5.0,6.0,0.0,6.0,1.0,1.0,11.0,1.0,12.0,6.5,5161.97301587302,3.5,5451.375,42.0,14.0,26.0,9.0,19.0,14.0,16.0,40.0,59.0
2431,0.0,1979.0,2010-08-28,0.0,44170.0,584490.0,2.0,4.0,6.0,12,4.0,4.0,7.0,12.0,2.0,4.0,7.0,5.0,1.0,0.0,15.0,0.0,1.0,8.0,4.0,16.0,9.0,5137.955224867729,2.81818181818182,5412.7803030303,31.0,12.0,25.0,19.0,25.0,6.0,9.0,54.0,45.0
2432,0.0,1977.0,2011-11-03,0.0,40889.0,500.0,1.0,1.0,5.0,11,6.0,6.0,9.0,7.0,2.0,3.0,8.0,9.0,6.0,0.0,10.0,0.0,2.0,8.0,5.0,12.0,10.916666666666698,5033.17963054458,2.45454545454545,4814.79393939394,27.0,14.0,3.0,18.0,25.0,14.0,22.0,33.0,66.0
2433,0.0,1980.0,2007-09-18,0.0,46335.0,86158.0,1.0,3.0,5.0,12,6.0,6.0,13.0,5.0,2.0,5.0,5.0,4.0,1.0,0.0,11.0,1.0,5.0,11.0,5.0,10.0,8.75,5590.9528003246705,3.45454545454545,4705.76515151515,38.0,13.0,15.0,18.0,18.0,5.0,28.0,47.0,52.0
2434,0.0,1976.0,2013-12-20,0.0,45446.0,412837.0,2.0,2.0,4.0,11,8.0,6.0,9.0,4.0,2.0,8.0,11.0,4.0,7.0,0.0,9.0,0.0,2.0,13.0,1.0,9.0,7.66666666666667,5321.39208638584,4.0,4819.19166666667,40.0,7.0,30.0,17.0,32.0,5.0,7.0,37.0,62.0
2435,0.0,1982.0,2008-10-30,0.0,47913.0,500.0,2.0,2.0,1.0,4,4.0,9.0,12.0,2.0,9.0,6.0,10.0,5.0,3.0,0.0,7.0,0.0,2.0,9.0,1.0,18.0,8.08333333333333,5536.66057368557,3.2,4871.605,32.0,15.0,12.0,15.0,25.0,21.0,9.0,46.0,53.0
