ip_id,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
5661,4.181818182,4600.327273,46,8,19,21,19,10,19,39,60,10,7,6,5,2,7,9,3,0,0,13,1,4,5,5,9,8.5,5114.419281
5662,3.454545455,6171.619697,38,13,31,21,13,10,10,44,55,4,8,7,7,2,6,14,1,8,1,13,0,2,10,3,9,7.916666667,4468.392343
5663,2.75,4796.493056,33,9,18,18,15,12,27,60,39,5,8,10,13,2,3,8,4,5,0,10,0,1,9,5,12,7.916666667,4393.959794
5664,2.833333333,6692.885417,34,2,23,8,29,17,17,50,50,4,8,13,4,2,3,7,2,1,0,9,0,1,13,4,14,8.416666667,5775.824684
5665,3.583333333,4724.242063,43,4,23,27,23,9,11,55,44,5,4,9,8,5,2,9,5,4,1,5,1,3,10,6,18,7.833333333,4241.903569
5666,3.909090909,4460.263636,43,11,18,20,18,13,16,53,46,8,6,6,7,4,3,8,7,5,0,10,2,2,18,4,10,8.333333333,5442.248215
5667,3.666666667,4126.975,44,20,6,20,25,11,15,54,45,3,2,8,0,4,3,8,9,1,0,14,1,4,8,3,18,8.416666667,5904.670797
5668,3.583333333,4957.556548,43,6,23,23,16,9,20,46,53,9,7,10,7,6,4,10,2,8,0,9,2,1,13,4,6,8.166666667,5515.576803
5669,3.545454545,5757.445887,39,12,20,15,17,7,25,51,48,5,8,9,12,4,5,6,3,4,1,8,0,1,16,2,10,7.75,5289.080589
567,3.583333333,5864.381349,43,6,11,32,11,18,18,58,41,2,9,10,6,1,3,10,3,8,0,5,0,2,11,5,19,7.75,5688.215718
5670,2.833333333,4878.411111,34,11,20,29,2,14,20,35,64,7,7,5,5,3,9,9,4,8,1,8,1,1,9,6,13,8,5089.574603
5671,3.833333333,6324.107323,46,10,19,26,17,15,10,45,54,8,9,9,8,2,4,5,3,5,1,14,0,3,12,5,5,7.583333333,4428.599197
5672,2.916666667,5159.962897,35,11,34,25,5,5,17,48,51,7,3,10,6,1,5,6,2,4,0,13,0,2,8,10,12,8.666666667,4524.369829
5673,3.454545455,3441.067424,38,5,13,23,21,13,23,55,44,12,6,7,4,7,5,5,3,6,1,10,2,2,8,8,6,7.583333333,5285.341964
5674,3.083333333,5805.804167,37,5,21,27,13,16,16,62,37,5,4,10,6,5,5,6,5,5,0,8,1,3,6,7,11,8.5,5575.191204
5675,3.6,4419.641667,36,11,22,25,13,8,19,61,38,4,7,7,11,1,5,9,6,7,0,13,0,1,9,4,8,9.5,4808.260855
5676,3.636363636,4676.35303,40,5,20,17,22,12,22,52,47,6,5,7,7,3,4,14,4,4,0,10,3,2,7,6,15,8.083333333,5493.835615
5677,3.416666667,5709.045833,41,12,19,21,9,12,24,51,48,6,7,14,5,4,1,7,4,4,2,5,0,4,17,6,5,7.333333333,5904.131782
5678,3.083333333,4982.909722,37,5,24,13,21,16,18,59,40,7,5,11,4,3,4,7,4,4,1,8,1,3,11,9,10,7.666666667,5020.558532
5679,3.833333333,5542.550397,46,13,17,17,21,8,21,56,43,8,13,9,4,4,3,7,2,3,1,7,3,3,10,7,9,7,5703.790476
568,2.833333333,4632.563095,34,8,32,17,23,5,11,50,50,6,12,9,4,7,1,4,3,3,0,7,1,1,9,5,14,8.416666667,5394.881173
5680,3.5,5006.359127,42,16,19,21,16,9,16,50,50,20,6,5,6,1,5,13,4,4,0,5,2,5,8,6,5,6.25,4418.505556
5681,3.909090909,3777.675,43,18,18,25,16,6,13,55,44,4,10,7,8,4,1,13,2,2,0,9,0,1,7,6,12,8.416666667,5231.881302
5682,4,4759.063203,44,4,18,18,18,9,31,38,61,2,5,12,8,4,0,7,4,8,0,7,0,3,9,4,13,8.416666667,5325.54688
5683,3.083333333,6027.930556,37,18,18,18,16,5,21,51,48,6,8,9,9,2,8,5,5,5,0,8,2,2,8,8,6,6,4992.613128
5684,4.272727273,4402.493074,47,14,14,17,17,8,27,51,48,5,7,13,10,7,1,10,1,2,0,8,1,5,11,4,8,7.416666667,5441.795022
5685,3.2,6972.908333,32,9,21,18,28,6,15,46,53,13,5,3,5,4,5,10,2,6,2,12,1,4,9,7,8,8,5167.204134
5686,3.416666667,5645.759524,41,9,9,19,17,17,26,48,51,10,4,9,4,4,2,9,7,3,0,12,0,2,9,2,10,8.5,5803.198512
5687,3.75,4634.746032,45,8,20,13,22,6,28,55,44,4,5,9,11,2,1,9,8,1,2,14,0,4,11,1,12,7.25,4924.655067
5688,3.272727273,5897.468831,36,5,13,22,16,11,30,55,44,11,13,9,6,4,4,7,4,2,1,8,2,1,9,4,6,6.75,5386.290344
5689,4.166666667,6044.209921,50,10,22,26,28,8,6,60,40,7,7,10,6,2,8,6,5,2,0,5,2,1,9,7,15,9.416666667,5498.304589
569,2.636363636,4345.54697,29,6,34,17,20,3,17,62,37,12,5,8,7,0,8,6,2,12,0,11,0,1,13,3,11,8.25,5161.239313
5690,2.666666667,4841.918056,32,12,15,15,12,21,21,65,34,7,9,11,4,6,3,11,2,6,1,6,1,1,10,4,17,8.25,4608.201015
5691,2.666666667,5424.611111,32,9,12,15,31,12,18,56,43,7,5,6,10,1,11,9,6,4,0,5,1,1,13,4,10,7.333333333,4546.075884
5692,3.5,5225.477183,42,4,19,9,26,9,30,59,40,7,10,4,7,4,7,8,4,5,0,14,1,3,7,3,11,7.916666667,4658.70376
5693,3.833333333,5063.890278,46,8,15,34,21,10,8,47,52,12,4,8,10,3,2,4,3,3,0,10,3,2,12,5,14,7.5,4915.163029
5694,2.727272727,5676.666667,30,16,20,20,23,6,13,50,50,6,4,8,10,3,7,7,6,2,0,10,1,5,8,4,10,7.583333333,5403.051533
5695,2.916666667,7088.513889,35,14,11,22,20,11,20,51,48,7,7,9,7,2,4,9,5,5,1,13,0,3,7,8,6,7.75,5144.700126
5696,4.833333333,4987.610047,58,6,22,13,25,6,24,50,50,11,8,9,10,4,7,9,5,4,0,8,1,2,9,4,3,7.833333333,5621.686031
5697,2.636363636,6848.484848,29,10,6,24,10,20,27,58,41,7,10,5,11,2,2,8,8,8,0,12,1,4,6,4,10,8.166666667,6077.461643
5698,3.111111111,4727.837302,28,17,17,17,10,7,28,39,60,9,11,7,3,4,6,14,5,3,0,6,2,3,10,5,11,8.25,5143.600562
5699,3.181818182,5409.35,35,0,31,25,22,2,17,62,37,7,11,9,8,0,2,5,3,1,0,11,0,2,13,2,16,8.833333333,4802.196963
57,3.583333333,5150.273611,43,9,18,20,25,6,18,39,60,7,3,4,8,2,5,7,7,4,0,14,1,2,12,5,12,7.5,6077.615377
570,2.909090909,7415.074459,32,3,28,15,15,6,31,68,31,4,10,15,3,3,3,13,3,3,1,6,2,2,9,7,10,7.666666667,5723.492024
5700,3.333333333,7103.125,40,10,12,22,17,15,22,62,37,8,10,10,8,3,1,1,4,5,0,11,1,1,12,6,14,7.916666667,5271.795271
5701,2.9,5251.236667,29,3,24,31,17,10,13,55,44,6,5,6,5,7,6,5,6,5,0,5,0,2,10,5,13,8.5,5635.159821
5702,3.583333333,5782.530952,43,13,20,25,13,11,13,53,46,8,8,8,9,3,3,4,6,7,0,10,0,0,13,4,6,8.666666667,5050.526323
5703,3.090909091,6313.5,34,14,20,38,8,5,11,47,52,8,11,7,9,3,0,13,6,3,0,5,1,3,6,4,9,8.583333333,5026.086069
5704,2.636363636,4385.09697,29,6,13,41,20,13,3,55,44,5,4,17,6,1,6,10,10,4,0,4,1,2,10,4,9,7.25,4255.535546
5705,2.666666667,4475.030556,32,6,18,6,15,15,37,56,43,4,10,8,7,1,6,7,6,5,0,7,1,3,9,5,11,8.75,5172.883348
5706,3,4504.477778,36,11,8,16,25,13,25,66,33,6,9,10,4,2,7,7,4,2,0,4,1,2,16,4,12,8.75,5947.716898
5707,2.416666667,4801.354167,29,10,37,10,17,6,17,34,65,11,4,9,4,3,2,8,5,5,0,16,3,2,10,5,10,8.083333333,4958.341369
5708,3.454545455,4558.311616,38,10,7,26,21,7,26,36,63,8,7,7,7,3,4,8,7,2,0,8,1,4,21,3,5,7.833333333,5546.164941
5709,2.222222222,5612.383333,20,20,10,25,10,5,30,40,60,9,4,8,9,2,2,4,4,2,0,8,1,1,13,10,12,8.666666667,5840.447253
571,2.727272727,6202.362121,30,30,13,3,16,13,23,46,53,6,5,7,5,0,8,13,4,9,0,8,2,3,9,2,12,7.583333333,4745.558676
5710,3,3795.340278,36,5,13,22,27,13,16,58,41,6,11,12,7,3,7,9,3,3,1,11,1,2,8,6,8,8.166666667,5497.251083
5711,4.3,5154.164048,43,11,16,23,30,11,6,53,46,10,5,9,8,2,3,8,8,4,0,9,0,1,7,5,8,8.416666667,5600.640004
5712,3.416666667,5405.643056,41,12,17,19,24,12,14,60,39,7,7,7,8,2,6,7,7,1,0,6,1,5,12,3,13,6.583333333,4505.719081
5713,2.333333333,4479.643056,28,3,10,39,10,14,21,42,57,3,11,11,5,0,2,6,3,6,1,9,1,3,14,7,10,6.416666667,5888.091216
5714,3.416666667,6085.177778,41,9,26,21,17,7,17,41,58,6,5,6,16,2,4,9,4,6,0,13,0,2,8,8,8,8.083333333,5384.06673
5715,2.818181818,4870.636364,31,6,35,12,22,6,16,48,51,9,11,11,6,1,4,13,5,5,0,11,0,2,9,3,3,9.083333333,4568.660778
5716,3.083333333,5760.329167,37,18,24,16,13,10,16,43,56,14,4,9,8,3,5,12,1,3,0,2,0,4,15,5,8,7.083333333,5690.251339
5717,3.555555556,5178.574074,32,9,12,25,15,21,15,53,46,11,4,8,8,3,5,5,7,2,0,14,1,1,9,3,12,7.083333333,5052.916468
5718,2.636363636,3928.032468,29,3,17,27,20,10,20,65,34,7,9,12,6,6,2,13,4,1,0,9,0,6,8,7,6,6.916666667,4975.366474
5719,2.818181818,5023.142424,31,6,16,16,25,6,29,61,38,4,10,9,9,4,6,8,5,5,0,4,2,4,13,6,11,8.333333333,5343.05766
572,2.916666667,5705.270833,35,0,31,17,20,11,20,54,45,3,7,12,12,4,3,13,6,0,0,13,2,1,12,2,4,6.833333333,5665.69505
5720,3.25,4548.05,39,7,25,17,20,7,20,46,53,9,10,6,11,1,3,3,3,5,0,11,0,0,11,2,17,6.333333333,5912.08416
5721,2.5,4860.916667,30,10,30,20,23,3,13,46,53,9,7,6,7,3,5,7,7,4,0,7,4,4,7,5,14,9.5,5803.397326
5722,3.083333333,4799.00463,37,8,24,10,21,16,18,56,43,5,7,14,2,6,3,6,3,4,0,16,0,3,11,5,9,7.666666667,4883.02742
5723,3.1,6322.045,31,3,29,16,22,6,22,67,32,6,4,6,13,2,6,7,4,5,0,10,1,3,8,7,11,7.75,4960.349218
5724,3,6185.775,36,13,25,16,13,8,22,44,55,13,6,11,3,4,0,7,7,4,0,6,0,1,15,5,10,9.833333333,6096.43142
5725,2.636363636,7264.515152,29,13,17,24,10,20,13,55,44,8,6,8,9,3,3,10,5,4,0,8,0,3,10,11,5,7.75,5619.324757
5726,3.545454545,6955.404545,39,10,33,10,17,5,23,43,56,12,10,10,3,4,1,9,4,3,2,7,1,0,14,2,9,6.833333333,5386.560534
5727,3.5,5673.211111,42,2,19,35,16,11,14,45,54,10,6,6,7,3,4,16,1,4,0,8,1,3,7,4,13,6.916666667,5347.398779
5728,3.818181818,5932.159307,42,9,19,26,14,14,16,59,40,11,12,7,10,2,5,3,6,3,0,12,0,0,8,0,12,8.75,4914.591005
5729,3.583333333,5467.381944,43,2,27,18,16,9,25,58,41,3,7,8,8,3,4,4,4,1,0,14,3,2,13,8,11,7,5602.618849
573,3.5,5249.796429,42,9,16,19,21,9,23,50,50,7,7,4,8,6,3,8,7,2,2,7,1,4,9,4,13,6.833333333,4407.685847
5730,3.181818182,4935.232684,35,14,17,5,28,14,20,57,42,6,6,7,7,2,4,7,4,5,0,13,0,6,4,5,20,8,6367.100442
5731,3.083333333,4079.534722,37,13,10,18,18,18,18,45,54,10,8,8,5,0,5,4,4,5,0,6,0,1,17,5,12,8.75,5064.650725
5732,3.166666667,4397.179167,38,10,21,13,23,13,18,63,36,7,6,10,3,2,6,5,5,5,1,9,1,3,12,11,8,7.833333333,5264.138868
5733,2.6,6842.744444,26,3,30,11,23,3,26,61,38,4,11,12,6,5,3,8,3,3,0,5,0,2,18,4,9,7.25,5268.092523
5734,3.181818182,5817.411364,35,5,25,25,22,2,17,40,60,10,3,8,8,4,6,8,4,2,0,14,1,0,12,4,12,8,5214.194396
5735,3,4146.163636,33,0,15,15,27,21,21,51,48,7,9,7,5,2,2,9,3,1,0,16,0,1,12,8,12,7.583333333,4768.472559
5736,2.583333333,6125.405556,31,0,12,22,22,6,35,58,41,12,2,11,5,2,6,7,4,6,0,12,1,6,10,1,10,7.5,4980.672475
5737,3.25,5299.592262,39,7,20,15,25,12,17,48,51,12,6,10,6,1,3,8,2,4,0,13,0,4,11,8,6,7.5,4983.820205
5738,3,5044.641667,30,3,13,16,16,20,30,60,40,6,6,9,10,6,5,5,4,8,0,8,0,2,10,5,9,7.75,5863.365146
5739,3.090909091,4720.110606,34,5,20,29,11,14,17,44,55,13,7,9,9,5,3,10,4,3,0,11,2,2,4,5,9,8,4619.470238
574,4.090909091,4840.583983,45,11,15,20,20,15,17,62,37,6,7,12,5,4,6,9,5,4,0,7,0,5,9,3,4,8.416666667,4796.229329
5740,3.2,7238.157143,32,12,21,12,15,15,21,68,31,6,10,10,6,4,2,8,7,0,0,8,1,1,14,6,11,7.5,5295.691856
5741,3.363636364,5195.234632,37,5,21,18,10,16,27,51,48,7,6,5,8,0,5,7,2,5,0,9,0,2,15,5,13,8.75,4866.952213
5742,3.272727273,5531.387879,36,19,19,13,16,5,25,33,66,8,3,7,8,8,1,7,5,5,0,8,1,3,11,6,7,8.666666667,4722.389301
5743,4,5389.866667,40,15,27,27,15,2,12,57,42,7,3,5,9,0,7,4,4,6,0,13,1,3,13,6,10,9,6149.725619
5744,2.727272727,5061.962121,30,10,16,13,13,20,26,56,43,5,5,9,9,3,6,7,5,9,0,6,1,2,10,5,11,7.75,5107.96633
5745,4.166666667,4366.69127,50,6,18,14,32,10,20,56,44,4,12,12,6,2,2,8,7,6,0,10,1,0,11,4,7,9,4413.587452
5746,2.909090909,4425.810606,32,9,12,21,21,18,15,59,40,11,4,11,3,6,5,6,5,5,0,6,0,5,10,6,9,8.833333333,5064.881875
5747,3.666666667,5934.003175,44,11,18,31,11,13,13,56,43,7,4,9,7,1,9,10,2,3,0,8,0,5,10,6,11,9.166666667,5061.365278
5748,2.916666667,4878.435913,35,5,8,28,25,8,22,45,54,5,5,5,8,3,4,7,6,4,0,12,1,4,14,4,10,7.416666667,5474.760284
5749,2.545454545,5783.378788,28,21,25,28,14,3,7,46,53,9,4,9,6,5,5,17,4,4,0,6,3,1,9,4,7,7.666666667,5946.615152
575,3.166666667,5962.491667,38,5,18,23,26,5,21,50,50,8,4,11,7,0,1,13,3,2,0,11,0,4,13,2,11,9,4546.548313
5750,3.166666667,4727.979167,38,2,26,15,23,7,23,50,50,8,8,11,1,0,3,11,6,7,0,7,1,0,15,3,10,9.916666667,4976.60051
5751,3.454545455,5814.71645,38,5,10,23,26,5,28,57,42,12,6,9,7,3,3,6,4,4,0,10,0,1,8,5,17,7.833333333,4147.179497
5752,2.416666667,5503.883333,29,13,0,34,34,0,17,51,48,8,9,8,6,1,5,8,5,6,0,8,0,2,4,9,15,7.75,5868.101211
5753,2.083333333,5373.923611,25,12,24,4,24,12,24,60,40,7,10,8,6,1,4,10,3,2,0,7,1,3,12,6,12,8.916666667,5051.979057
5754,3.545454545,5616.869048,39,7,20,25,17,10,17,48,51,6,7,11,6,1,1,8,10,6,0,7,0,0,12,6,12,9.416666667,5975.964951
5755,3.166666667,5735.666667,38,10,26,23,18,7,13,50,50,6,4,9,6,4,1,13,3,2,0,8,0,0,7,4,23,8.666666667,4834.30119
5756,2.333333333,5523.368056,28,10,17,14,17,10,28,67,32,6,11,11,4,3,4,7,0,4,0,9,0,3,15,5,8,8.666666667,6534.342755
5757,3.25,5175.138889,39,0,20,25,20,15,17,69,30,6,9,9,9,6,1,12,6,3,0,9,2,0,12,3,7,7.833333333,5648.424471
5758,3.083333333,4895.973611,37,10,13,16,32,13,13,45,54,9,7,13,10,4,4,8,3,1,0,6,0,1,13,6,9,6.916666667,4408.007937
5759,3.083333333,4640.995833,37,8,24,10,21,8,27,54,45,7,8,10,7,3,5,12,2,3,0,7,0,2,11,7,10,6.666666667,4753.847917
576,2.818181818,5453.459091,31,6,22,19,9,19,22,61,38,7,10,6,7,5,5,8,10,3,0,3,0,1,11,3,15,6.583333333,4093.240025
5760,2.636363636,7150.422727,29,3,20,13,24,10,27,62,37,10,7,9,7,2,3,3,5,3,0,11,1,3,14,0,12,8.75,4636.172773
5761,3,5563.022421,36,8,27,16,19,8,19,52,47,9,5,13,2,6,2,6,4,4,1,11,0,0,13,9,11,8,5158.510856
5762,3.916666667,4517.243849,47,6,23,23,19,10,17,42,57,5,10,13,3,4,2,10,5,5,0,8,3,2,6,8,8,7.583333333,5230.549242
5763,3.416666667,5736.613889,41,12,17,21,9,4,34,58,41,10,4,12,9,2,6,4,4,5,0,7,1,1,10,6,12,7.583333333,4547.151613
5764,3,6706.694444,36,8,27,19,19,2,22,50,50,5,9,2,4,3,3,7,2,3,1,11,1,2,20,5,15,7.333333333,4301.864202
5765,4,5636.121032,48,8,16,14,29,10,20,45,54,5,8,13,11,3,2,9,3,2,0,6,1,3,16,2,10,7.25,5300.472583
5766,3.363636364,5038.750649,37,5,21,18,13,16,24,59,40,6,10,12,10,2,8,7,2,6,0,7,0,0,8,5,11,6.583333333,5340.710585
5767,4.083333333,5188.398148,49,4,12,30,26,12,14,59,40,9,8,9,5,2,6,10,8,4,0,9,0,3,11,6,10,8.333333333,5305.990891
5768,3.272727273,6950.301948,36,5,22,16,22,8,25,52,47,4,8,9,10,2,5,10,2,3,1,7,0,3,14,4,10,7.583333333,5692.238919
5769,3.916666667,5451.779762,47,6,8,25,29,14,14,61,38,5,4,12,7,0,3,6,3,5,0,12,3,2,11,8,13,7.833333333,5364.704284
577,3.75,4801.284722,45,13,17,11,11,15,31,46,53,5,9,7,10,3,3,10,2,3,0,5,2,2,13,5,13,7,4680.79199
5770,3.166666667,5644.397222,38,10,18,18,23,18,10,50,50,5,5,5,9,5,8,11,2,4,0,9,2,1,10,8,8,7.083333333,5038.326885
5771,4.181818182,6496.314394,46,15,17,21,10,15,19,52,47,7,7,15,5,3,5,4,3,7,0,8,3,1,9,6,11,7.75,5496.602629
5772,2.5,6466.519444,30,6,16,16,23,6,30,46,53,9,6,7,7,5,7,7,5,2,0,6,0,0,9,6,12,8.583333333,5776.052557
5773,3.272727273,4831.04697,36,16,8,11,30,16,16,58,41,2,11,9,9,4,5,8,3,2,0,9,2,3,14,4,9,7.25,5709.925294
5774,2.727272727,3795.001515,30,6,13,20,30,10,20,66,33,8,8,13,6,2,6,5,4,0,0,12,0,0,14,4,8,8.666666667,5745.707437
5775,3.166666667,4355.829167,38,10,23,13,21,15,15,60,39,12,11,6,8,2,4,11,4,3,0,6,2,0,12,3,7,8.833333333,5214.179492
5776,2.916666667,5416.515278,35,8,31,22,8,11,17,60,40,10,2,11,6,3,4,3,10,8,0,7,2,3,11,4,11,7.5,4674.039818
5777,2.181818182,6087.5,24,4,20,20,16,12,25,50,50,11,5,7,7,2,3,7,10,6,0,4,0,2,15,7,7,9.416666667,5217.461191
5778,3,4045.760606,33,9,12,33,18,0,27,54,45,6,11,8,5,1,4,10,5,3,0,9,2,4,8,8,10,7.25,5650.167529
5779,2.916666667,6465.984127,35,17,17,14,20,5,25,51,48,3,9,6,7,4,6,5,8,2,0,14,0,1,5,4,12,8.416666667,4537.744444
578,3.25,6284.736111,39,15,20,12,30,5,15,56,43,7,8,2,9,3,6,10,5,8,0,11,1,4,10,7,7,8.166666667,5898.658962
5780,2.916666667,4585.291667,35,8,22,17,14,5,31,51,48,6,5,10,9,3,5,9,2,7,0,8,1,1,8,10,11,7.916666667,5717.193645
5781,2.916666667,5996.939484,35,8,25,28,17,11,8,60,40,7,8,4,6,1,5,12,6,6,1,10,0,2,8,4,13,7.75,5349.774603
5782,2.9,4671.040833,29,6,10,27,20,6,27,65,34,7,4,7,8,5,5,12,1,2,0,11,2,3,15,5,4,8.833333333,5150.610059
5783,3.583333333,6049.451389,43,4,16,13,20,4,39,60,39,6,1,7,8,2,0,14,6,1,0,7,0,6,9,6,15,8.583333333,6112.523329
5784,3.916666667,5759.852778,47,12,21,8,23,8,25,57,42,7,5,10,10,1,1,8,2,2,0,10,1,4,17,4,11,5.75,5444.334066
5785,4.083333333,5203.65119,49,6,16,18,22,12,24,61,38,10,7,4,5,2,1,8,1,4,0,12,1,0,17,7,9,8.583333333,4895.050871
5786,2.916666667,4711.990278,35,5,20,25,17,17,14,54,45,5,6,9,7,5,4,5,5,4,2,8,1,0,16,5,14,8,5065.797939
5787,3.909090909,6384.598485,43,0,34,27,11,6,18,55,44,5,4,11,6,5,7,6,10,6,0,4,3,3,10,4,12,8,5099.545518
5788,3.2,5366.281667,32,21,12,18,18,25,3,37,62,8,5,11,7,1,6,17,3,6,0,12,0,2,10,5,4,8.083333333,5609.305501
5789,3,5045.569444,36,5,13,16,25,16,22,50,50,7,7,12,3,2,8,15,5,2,0,14,1,1,8,2,5,6.5,5527.15463
579,4.5,5015.533796,54,7,14,24,16,14,22,51,48,7,9,9,6,3,4,11,3,5,1,17,2,2,10,3,7,8.25,5741.979627
5790,3.583333333,6098.384722,43,4,18,32,27,4,11,39,60,12,9,10,4,1,5,7,5,3,0,12,1,3,11,4,6,7.75,5723.645899
5791,2.833333333,5624.279167,34,14,14,23,14,14,17,41,58,10,5,8,13,1,3,7,5,3,0,8,0,3,14,6,8,7.666666667,5367.042941
5792,3.727272727,5479.760823,41,2,26,19,26,4,19,51,48,7,7,9,8,3,1,10,8,3,0,6,0,3,13,5,10,7.75,5669.61691
5793,3.909090909,5784.469697,43,4,30,20,13,20,9,65,34,7,4,8,5,5,2,10,7,2,1,19,1,2,8,3,8,7.583333333,5519.429479
5794,3.272727273,6136.578283,36,8,19,27,27,2,13,36,63,7,12,14,10,3,3,9,1,4,0,13,0,2,8,6,7,8.25,5659.206217
5795,3.166666667,5606.675,38,7,28,15,7,10,28,55,44,7,7,5,6,2,5,11,6,2,0,11,0,0,13,5,14,7.666666667,5062.83483
5796,2.583333333,5382.125,31,9,16,19,16,9,29,58,41,6,7,5,9,5,3,11,6,7,0,10,0,1,13,8,9,9.090909091,5025.666958
5797,3.166666667,5004.923611,38,7,23,18,15,7,26,52,47,5,3,11,7,4,2,10,5,2,0,12,4,1,12,3,12,7.75,4987.870788
5798,2.75,5872.027778,33,12,6,15,21,15,30,42,57,4,9,6,10,4,7,8,7,3,0,5,2,2,9,11,10,8.083333333,5257.618287
5799,3.818181818,6300.495455,42,14,14,26,16,14,14,54,45,5,4,8,4,6,5,5,7,7,0,9,0,2,14,5,12,7.583333333,5100.792535
58,3.166666667,6034.216667,38,13,15,18,13,13,26,55,44,7,7,7,2,5,3,14,4,0,0,10,1,1,21,5,8,7.083333333,4799.518056
580,3,6719.85,36,2,25,25,22,5,19,52,47,1,4,10,6,2,3,11,4,8,0,12,1,2,10,8,11,7.75,5231.163194
5800,3.416666667,4549.951389,41,12,12,24,19,19,12,51,48,11,9,12,6,3,1,5,3,7,0,13,1,1,10,3,10,7.916666667,5934.607714
5801,3.090909091,6017.769697,34,5,32,11,17,17,14,44,55,9,5,6,7,2,6,11,5,4,0,8,1,1,17,10,8,8.333333333,4779.648761
5802,3,5320.413889,36,5,8,22,30,13,19,52,47,3,7,6,8,2,3,9,8,6,0,6,0,2,15,6,13,6.833333333,5645.030688
5803,2.909090909,5153.414719,32,12,12,18,12,21,21,62,37,5,8,8,7,4,5,7,8,4,0,5,0,3,9,2,11,8.416666667,5074.120174
5804,3.5,5818.906667,35,20,22,8,20,14,14,45,54,9,9,5,9,4,1,9,6,2,0,6,2,4,13,4,10,7.25,5395.272745
5805,2.833333333,4004.111111,34,14,17,8,17,8,32,55,44,6,5,12,9,4,1,5,4,3,0,6,1,0,18,9,7,9,5898.442171
5806,3.909090909,5170.012338,43,9,25,18,16,6,23,51,48,8,9,15,11,2,5,8,3,3,0,6,2,3,8,4,9,8,4558.9564
5807,3,4571.1,30,10,20,10,26,3,30,63,36,11,2,8,5,4,6,1,6,5,0,6,1,5,11,5,16,7.909090909,5004.558153
5808,2.666666667,4475.715278,32,15,18,18,28,6,12,34,65,8,4,10,8,1,4,16,1,1,0,9,1,1,18,4,10,7.25,5305.641743
5809,3.818181818,5057.383117,42,16,14,28,11,4,23,45,54,11,7,14,7,3,6,7,5,6,0,6,0,2,7,3,10,9.416666667,5546.864839
581,4.090909091,5527.180519,45,8,13,13,17,20,26,53,46,7,7,10,8,6,6,3,3,2,1,10,0,2,15,6,6,6.5,4678.395238
5810,3.2,4423.880476,32,21,6,21,25,12,12,53,46,11,3,11,6,6,3,10,3,3,0,5,1,2,14,3,9,6.333333333,5232.236297
5811,3.181818182,4788.660606,35,17,11,11,14,22,22,48,51,7,6,16,5,4,1,8,4,3,0,12,0,1,9,9,8,7.583333333,5250.474112
5812,4,5914.09,40,5,25,20,15,7,27,45,55,9,3,9,10,3,1,7,6,6,0,7,2,1,9,4,15,7.583333333,5257.309641
5813,2.75,3902.043056,33,15,30,12,9,6,27,63,36,12,5,4,9,3,5,5,4,2,0,13,1,6,9,5,8,7.166666667,4976.403439
5814,3.6,3944.443333,36,5,27,13,16,11,25,50,50,6,2,9,8,2,5,4,8,6,0,15,3,0,11,5,12,8,5390.679269
5815,3.181818182,5250.960606,35,20,14,8,25,5,25,48,51,10,11,7,10,3,3,6,3,8,0,6,1,2,7,3,11,6.5,5547.719006
5816,3.545454545,5000.001515,39,10,20,15,25,10,17,56,43,7,10,12,13,4,4,4,1,7,0,10,0,3,6,1,13,7.5,4650.258511
5817,3.090909091,4014.825758,34,17,8,23,26,11,11,38,61,6,6,13,7,3,3,14,1,2,0,9,0,0,8,8,9,8.666666667,5428.918098
5818,2.545454545,5716.948485,28,3,21,32,25,0,17,64,35,10,9,5,6,3,4,6,8,6,0,5,0,2,13,6,12,7.916666667,4629.395205
5819,2.416666667,6592.708333,29,6,27,20,20,6,17,51,48,5,11,7,10,4,1,10,3,4,0,17,1,0,6,7,8,7.75,5837.713568
582,3.7,4380.091667,37,8,18,24,24,5,18,54,45,6,6,5,10,2,7,16,4,2,0,5,0,4,11,5,10,7.416666667,5049.262765
5820,2.545454545,4552.009091,28,3,14,21,25,17,17,60,39,4,5,4,10,3,5,6,2,5,0,11,0,2,15,1,16,8.583333333,5418.703538
5821,2.916666667,5547.263889,35,8,25,22,14,11,17,51,48,8,9,11,6,3,3,11,8,5,0,14,0,4,3,3,5,7.666666667,4693.835361
5822,3.916666667,4996.426389,47,14,27,12,6,12,25,59,40,2,7,8,10,4,6,10,5,4,1,5,2,3,13,4,10,7.5,5308.21817
5823,3,5607.683333,30,13,20,13,16,6,30,46,53,11,5,7,7,3,4,7,3,3,0,10,0,3,16,4,8,8.916666667,4995.166891
5824,3.727272727,6403.637879,41,4,24,26,12,17,14,51,48,6,9,8,4,5,6,10,5,3,0,11,2,1,9,1,12,7.166666667,5563.054431
5825,3.416666667,5372.556944,41,9,19,17,19,12,21,51,48,5,4,15,9,1,7,10,7,6,0,5,1,2,9,9,10,8.333333333,5432.373256
5826,3.666666667,5371.656746,44,11,13,34,20,4,15,38,61,10,9,8,9,3,4,10,2,2,0,5,0,1,10,7,13,7,5300.380285
