ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month,sa_avg_freq_month,sa_avg_amt_month,total_use,EDC,Branch,KPlus,ATM,CDM,CorporateConnect,CR,DR,label
3724,1977.0,2014-03-19,0.0,39914.0,500.0,2.0,4.0,3.0,4,8.0,10.0,8.0,10.0,3.0,5.0,3.0,4.0,4.0,0.0,6.0,2.0,3.0,13.0,9.0,7.0,8.63636363636364,5422.4685037185,3.1666666666666696,4632.86805555556,38.0,5.0,23.0,15.0,18.0,13.0,23.0,60.0,39.0,0.0
3725,1981.0,2011-09-04,0.0,45976.0,500.0,1.0,2.0,1.0,7,10.0,12.0,5.0,5.0,2.0,5.0,5.0,3.0,4.0,0.0,8.0,3.0,2.0,16.0,3.0,10.0,7.41666666666667,5114.05416666667,3.75,5607.71825396825,45.0,4.0,22.0,28.0,24.0,4.0,15.0,51.0,48.0,0.0
3726,1980.0,2006-01-24,1.0,38663.0,154773.0,1.0,3.0,3.0,7,10.0,5.0,7.0,5.0,4.0,3.0,8.0,5.0,5.0,0.0,9.0,0.0,4.0,8.0,7.0,11.0,7.0,5293.75762085137,2.81818181818182,4419.5696969697,31.0,6.0,16.0,35.0,12.0,9.0,19.0,45.0,54.0,0.0
3727,1976.0,2017-10-16,0.0,53183.0,743327.0,2.0,2.0,5.0,2,10.0,7.0,14.0,6.0,2.0,3.0,7.0,5.0,2.0,0.0,8.0,2.0,6.0,8.0,4.0,8.0,7.5,5201.9447954823,3.81818181818182,5517.50454545455,42.0,11.0,16.0,14.0,26.0,11.0,19.0,45.0,54.0,0.0
3728,1979.0,2012-05-12,0.0,43523.0,366369.0,2.0,4.0,5.0,11,6.0,6.0,9.0,6.0,3.0,1.0,13.0,2.0,7.0,0.0,13.0,2.0,2.0,9.0,6.0,8.0,7.58333333333333,5463.74391534392,4.16666666666667,5709.20337301587,50.0,8.0,18.0,28.0,24.0,2.0,20.0,52.0,48.0,0.0
3729,1973.0,2009-12-11,0.0,41808.0,500.0,2.0,2.0,3.0,5,11.0,4.0,9.0,9.0,1.0,9.0,6.0,6.0,8.0,0.0,10.0,0.0,2.0,8.0,5.0,12.0,8.33333333333333,5295.87938311688,3.18181818181818,5250.57575757576,35.0,11.0,34.0,14.0,5.0,8.0,25.0,54.0,45.0,0.0
3730,1978.0,2013-09-14,0.0,38028.0,305126.0,1.0,4.0,2.0,8,6.0,5.0,7.0,15.0,2.0,2.0,6.0,8.0,5.0,0.0,10.0,0.0,3.0,6.0,6.0,13.0,6.58333333333333,5693.79328703704,3.1666666666666696,4670.43948412698,38.0,7.0,15.0,21.0,21.0,7.0,26.0,44.0,55.0,0.0
3731,1978.0,2013-05-17,0.0,42062.0,500.0,2.0,3.0,2.0,4,6.0,10.0,4.0,11.0,1.0,2.0,4.0,2.0,1.0,0.0,13.0,1.0,0.0,9.0,9.0,15.0,8.5,5173.67577700078,3.0,4550.51111111111,36.0,16.0,19.0,16.0,22.0,5.0,19.0,36.0,63.0,0.0
3732,1973.0,2011-01-27,0.0,39822.0,500.0,1.0,1.0,4.0,2,9.0,3.0,10.0,9.0,3.0,2.0,10.0,4.0,6.0,0.0,14.0,0.0,0.0,13.0,1.0,5.0,8.58333333333333,5501.9908459596,4.0,6933.398484848481,44.0,9.0,6.0,27.0,22.0,13.0,20.0,63.0,36.0,0.0
3733,1976.0,2012-07-26,1.0,41128.0,203061.0,2.0,2.0,4.0,3,11.0,4.0,17.0,9.0,5.0,3.0,9.0,3.0,1.0,0.0,4.0,1.0,0.0,16.0,4.0,9.0,8.0,4861.22102723665,2.75,5454.69444444445,33.0,12.0,27.0,21.0,12.0,12.0,15.0,66.0,33.0,0.0
3734,1981.0,2008-08-27,1.0,44674.0,740820.0,1.0,1.0,5.0,11,9.0,7.0,10.0,6.0,4.0,2.0,7.0,1.0,2.0,0.0,14.0,1.0,2.0,12.0,2.0,10.0,8.66666666666667,5956.74442085692,3.5833333333333304,5013.11527777778,43.0,16.0,16.0,16.0,23.0,9.0,18.0,55.0,44.0,0.0
3735,1978.0,2015-06-20,0.0,40778.0,808751.0,2.0,1.0,3.0,9,3.0,6.0,6.0,4.0,0.0,7.0,13.0,2.0,5.0,1.0,11.0,1.0,1.0,9.0,3.0,14.0,8.5,5038.95689264439,3.09090909090909,4130.36688311688,34.0,5.0,26.0,17.0,11.0,14.0,23.0,58.0,41.0,0.0
3736,1982.0,2012-12-20,1.0,46541.0,347369.0,2.0,3.0,3.0,2,9.0,7.0,6.0,6.0,3.0,5.0,8.0,11.0,3.0,1.0,8.0,0.0,3.0,15.0,1.0,7.0,7.66666666666667,5274.62149470899,2.9166666666666696,5560.987896825401,35.0,5.0,8.0,25.0,28.0,8.0,22.0,51.0,48.0,0.0
3737,1972.0,2008-03-05,0.0,42333.0,738940.0,2.0,3.0,1.0,1,7.0,6.0,9.0,13.0,8.0,5.0,10.0,3.0,2.0,0.0,12.0,1.0,0.0,8.0,6.0,10.0,8.33333333333333,5842.88828393828,3.3,5819.485714285711,33.0,9.0,36.0,12.0,15.0,12.0,15.0,54.0,45.0,0.0
3738,1978.0,2006-09-07,1.0,35850.0,95635.0,2.0,2.0,6.0,5,7.0,7.0,7.0,8.0,1.0,3.0,15.0,4.0,5.0,0.0,9.0,1.0,1.0,9.0,7.0,8.0,7.58333333333333,5488.06860569986,3.2,5977.46166666667,32.0,6.0,25.0,18.0,18.0,9.0,21.0,62.0,37.0,0.0
3739,1979.0,2012-12-06,1.0,42258.0,645921.0,1.0,2.0,3.0,4,8.0,5.0,7.0,11.0,3.0,2.0,17.0,3.0,3.0,2.0,9.0,0.0,2.0,12.0,7.0,5.0,8.0,5448.729172679171,3.09090909090909,7685.4898989899,34.0,2.0,29.0,20.0,17.0,11.0,17.0,50.0,50.0,0.0
3740,1982.0,2008-09-27,0.0,38732.0,500.0,1.0,2.0,1.0,6,4.0,8.0,11.0,18.0,2.0,5.0,5.0,3.0,4.0,1.0,7.0,0.0,4.0,9.0,7.0,9.0,8.08333333333333,4653.633495671,2.6,4301.42,26.0,7.0,15.0,11.0,26.0,19.0,19.0,76.0,23.0,0.0
3741,1977.0,2006-07-28,0.0,36754.0,1000510.0,2.0,4.0,2.0,12,8.0,7.0,16.0,7.0,2.0,2.0,10.0,5.0,2.0,0.0,7.0,1.0,2.0,10.0,2.0,11.0,9.33333333333333,4887.58227318705,2.45454545454545,5305.07575757576,27.0,11.0,25.0,3.0,25.0,11.0,22.0,59.0,40.0,0.0
3742,1973.0,2011-07-11,0.0,46495.0,500.0,2.0,4.0,2.0,8,6.0,5.0,9.0,5.0,2.0,8.0,7.0,4.0,5.0,0.0,10.0,0.0,2.0,13.0,8.0,7.0,8.83333333333333,4592.30280324251,3.5,4868.728373015871,42.0,7.0,21.0,26.0,21.0,11.0,11.0,54.0,45.0,0.0
3743,1981.0,2006-05-10,0.0,42686.0,660051.0,1.0,2.0,5.0,5,11.0,8.0,10.0,4.0,4.0,3.0,4.0,7.0,5.0,0.0,8.0,1.0,3.0,13.0,7.0,7.0,7.91666666666667,5242.2003425088,2.7,4390.97,27.0,3.0,18.0,25.0,14.0,14.0,22.0,55.0,44.0,0.0
3744,1978.0,2006-02-28,0.0,40004.0,492483.0,1.0,1.0,3.0,5,7.0,9.0,7.0,6.0,2.0,5.0,10.0,0.0,6.0,1.0,9.0,0.0,0.0,14.0,7.0,9.0,7.58333333333333,5269.07492204147,3.0833333333333304,4894.590277777779,37.0,8.0,21.0,18.0,13.0,10.0,27.0,54.0,45.0,0.0
3745,1973.0,2012-10-08,0.0,44736.0,500.0,1.0,3.0,6.0,1,14.0,11.0,7.0,3.0,1.0,3.0,12.0,3.0,4.0,0.0,11.0,1.0,1.0,7.0,4.0,11.0,7.33333333333333,5537.30952380952,2.75,5709.53009259259,33.0,15.0,9.0,21.0,21.0,21.0,12.0,54.0,45.0,0.0
3746,1982.0,2004-03-17,0.0,40537.0,500.0,1.0,3.0,6.0,9,6.0,12.0,5.0,9.0,6.0,0.0,6.0,5.0,7.0,0.0,11.0,0.0,1.0,12.0,4.0,9.0,7.33333333333333,5630.36445707071,2.9166666666666696,4794.0625,35.0,14.0,31.0,17.0,11.0,5.0,20.0,57.0,42.0,0.0
3747,1986.0,2014-01-02,0.0,38813.0,500.0,1.0,1.0,3.0,11,8.0,10.0,6.0,11.0,3.0,3.0,9.0,3.0,4.0,0.0,8.0,2.0,2.0,8.0,5.0,10.0,7.66666666666667,5739.083309283311,3.6666666666666696,5169.2694444444505,44.0,20.0,13.0,18.0,25.0,11.0,11.0,54.0,45.0,0.0
3748,1983.0,2010-10-23,0.0,33550.0,500.0,1.0,3.0,2.0,7,9.0,9.0,8.0,3.0,6.0,2.0,7.0,6.0,2.0,0.0,8.0,0.0,3.0,14.0,3.0,13.0,7.58333333333333,4756.07139550265,3.4166666666666696,4628.57083333333,41.0,9.0,34.0,9.0,12.0,7.0,26.0,46.0,53.0,0.0
3749,1983.0,2009-11-06,0.0,48110.0,500.0,2.0,4.0,2.0,9,10.0,8.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,0.0,6.0,0.0,1.0,17.0,3.0,8.0,8.41666666666667,5290.5699952825,2.7272727272727297,3916.60909090909,30.0,23.0,10.0,16.0,26.0,10.0,13.0,40.0,60.0,0.0
3750,1978.0,2009-08-04,0.0,44378.0,500.0,1.0,2.0,4.0,2,5.0,4.0,6.0,13.0,2.0,8.0,10.0,4.0,3.0,0.0,9.0,0.0,1.0,11.0,5.0,11.0,8.91666666666667,5204.9432043650795,3.25,5983.16666666667,39.0,10.0,23.0,17.0,20.0,5.0,23.0,30.0,69.0,0.0
3751,1984.0,2003-10-23,0.0,42045.0,388095.0,1.0,4.0,6.0,9,11.0,5.0,14.0,11.0,2.0,1.0,6.0,6.0,4.0,1.0,6.0,0.0,2.0,10.0,5.0,9.0,7.33333333333333,4717.73755711881,4.0,5085.81200396826,48.0,4.0,22.0,18.0,18.0,12.0,22.0,58.0,41.0,0.0
3752,1985.0,2014-03-03,1.0,42698.0,500.0,2.0,4.0,2.0,3,8.0,3.0,15.0,5.0,4.0,7.0,6.0,7.0,3.0,0.0,8.0,0.0,2.0,13.0,4.0,11.0,8.0,4955.12034632035,3.5,4004.5257936507896,42.0,9.0,23.0,26.0,14.0,11.0,14.0,54.0,45.0,0.0
3753,1984.0,2010-06-23,0.0,45948.0,180668.0,2.0,1.0,6.0,4,6.0,6.0,11.0,8.0,3.0,11.0,5.0,5.0,1.0,0.0,6.0,1.0,3.0,12.0,5.0,10.0,7.41666666666667,5544.296164021171,3.4166666666666696,5510.28240740741,41.0,7.0,34.0,26.0,4.0,9.0,17.0,68.0,31.0,0.0
3754,1987.0,2014-01-24,0.0,49724.0,500.0,1.0,4.0,3.0,7,8.0,5.0,8.0,11.0,2.0,3.0,13.0,2.0,5.0,1.0,12.0,0.0,2.0,12.0,5.0,5.0,7.5,4911.925942460321,3.2727272727272703,4861.863636363641,36.0,8.0,27.0,25.0,22.0,2.0,13.0,44.0,55.0,0.0
3755,1982.0,2017-07-09,0.0,44378.0,500.0,1.0,3.0,5.0,1,7.0,5.0,8.0,7.0,5.0,5.0,5.0,3.0,4.0,0.0,10.0,0.0,0.0,6.0,11.0,10.0,8.41666666666667,5607.92061457062,4.09090909090909,6448.94318181818,45.0,13.0,22.0,17.0,26.0,2.0,17.0,51.0,48.0,0.0
3756,1973.0,2005-03-29,0.0,45053.0,44139.0,2.0,3.0,6.0,9,4.0,10.0,14.0,9.0,4.0,3.0,10.0,3.0,4.0,0.0,8.0,1.0,1.0,10.0,3.0,7.0,8.91666666666667,5243.10577431827,3.0,3782.59523809524,36.0,19.0,19.0,25.0,8.0,11.0,16.0,41.0,58.0,0.0
3757,1978.0,2009-05-01,0.0,42509.0,410456.0,2.0,4.0,2.0,2,5.0,6.0,11.0,8.0,0.0,8.0,5.0,6.0,8.0,0.0,9.0,0.0,1.0,10.0,6.0,8.0,8.75,5267.294312169311,2.45454545454545,5989.878787878791,27.0,7.0,14.0,25.0,22.0,7.0,22.0,40.0,59.0,0.0
3758,1983.0,2006-05-17,0.0,44550.0,177882.0,2.0,2.0,1.0,3,8.0,6.0,9.0,9.0,1.0,5.0,10.0,4.0,7.0,0.0,8.0,1.0,2.0,12.0,2.0,11.0,7.91666666666667,5600.17553418803,4.454545454545451,4710.67543290043,49.0,12.0,18.0,32.0,14.0,12.0,10.0,36.0,63.0,0.0
3759,1980.0,2011-05-26,0.0,35585.0,500.0,1.0,1.0,6.0,8,8.0,8.0,11.0,7.0,3.0,5.0,13.0,7.0,3.0,0.0,8.0,2.0,3.0,3.0,1.0,15.0,8.08333333333333,4614.982148869651,4.25,5710.953472222221,51.0,13.0,19.0,19.0,15.0,11.0,19.0,47.0,52.0,0.0
3760,1978.0,2002-08-19,0.0,43500.0,595030.0,1.0,4.0,4.0,4,8.0,7.0,5.0,7.0,5.0,5.0,9.0,12.0,2.0,0.0,6.0,0.0,2.0,12.0,5.0,9.0,7.83333333333333,4555.46483585859,2.8333333333333304,4828.12222222222,34.0,14.0,11.0,20.0,29.0,5.0,17.0,47.0,52.0,0.0
3761,1976.0,2009-12-07,0.0,44781.0,500.0,1.0,3.0,2.0,8,9.0,7.0,10.0,6.0,0.0,6.0,8.0,7.0,4.0,0.0,13.0,1.0,4.0,5.0,7.0,12.0,8.25,5383.08696789322,2.90909090909091,6245.33008658009,32.0,15.0,28.0,18.0,12.0,6.0,18.0,40.0,59.0,0.0
3762,1970.0,2012-02-26,1.0,41696.0,552232.0,1.0,3.0,3.0,2,6.0,4.0,7.0,4.0,5.0,2.0,13.0,7.0,2.0,0.0,14.0,4.0,2.0,11.0,5.0,8.0,7.66666666666667,4632.19444444444,2.75,5244.395833333329,33.0,3.0,9.0,15.0,42.0,15.0,15.0,57.0,42.0,0.0
3763,1983.0,2002-01-26,0.0,42811.0,562379.0,2.0,4.0,2.0,3,10.0,5.0,6.0,6.0,1.0,6.0,8.0,6.0,5.0,0.0,11.0,2.0,5.0,10.0,6.0,6.0,7.5,5540.92798821549,3.09090909090909,4704.55454545455,34.0,17.0,17.0,23.0,20.0,8.0,11.0,50.0,50.0,0.0
3764,1980.0,2012-05-04,0.0,45497.0,500.0,1.0,4.0,3.0,11,11.0,4.0,8.0,6.0,2.0,5.0,14.0,7.0,1.0,0.0,4.0,0.0,0.0,9.0,1.0,17.0,8.66666666666667,5173.34145622896,3.0,5571.03333333333,36.0,8.0,16.0,22.0,27.0,0.0,25.0,38.0,61.0,0.0
3765,1984.0,2007-06-12,0.0,45209.0,1771600.0,1.0,2.0,5.0,11,8.0,8.0,7.0,8.0,0.0,4.0,3.0,8.0,3.0,1.0,9.0,0.0,1.0,9.0,6.0,10.0,8.41666666666667,4999.61924094424,3.90909090909091,4473.916666666671,43.0,11.0,11.0,25.0,20.0,0.0,30.0,39.0,60.0,0.0
3766,1984.0,2009-01-27,1.0,41395.0,749835.0,1.0,4.0,3.0,2,7.0,10.0,10.0,4.0,2.0,9.0,8.0,4.0,4.0,0.0,12.0,0.0,0.0,4.0,7.0,12.0,7.08333333333333,4505.4244047619,3.2727272727272703,5349.9722943723,36.0,8.0,22.0,16.0,11.0,16.0,25.0,44.0,55.0,0.0
3767,1982.0,2014-10-13,1.0,43816.0,500.0,1.0,1.0,2.0,4,9.0,7.0,10.0,9.0,2.0,5.0,7.0,5.0,5.0,0.0,11.0,1.0,1.0,17.0,5.0,6.0,8.33333333333333,5869.749448005699,3.25,6131.73055555555,39.0,5.0,15.0,28.0,23.0,7.0,20.0,48.0,51.0,0.0
3768,1980.0,2012-05-02,0.0,40745.0,525204.0,2.0,2.0,4.0,5,8.0,5.0,12.0,9.0,4.0,3.0,13.0,2.0,6.0,0.0,12.0,1.0,2.0,12.0,4.0,5.0,8.16666666666667,5164.053884772639,3.6666666666666696,5249.18948412698,44.0,4.0,20.0,29.0,13.0,13.0,18.0,61.0,38.0,0.0
3769,1981.0,2015-01-28,0.0,37257.0,903692.0,1.0,3.0,1.0,2,9.0,4.0,7.0,10.0,1.0,1.0,9.0,1.0,6.0,0.0,13.0,1.0,0.0,12.0,9.0,10.0,7.75,5654.45818602694,3.3636363636363598,5275.81818181818,37.0,10.0,29.0,21.0,18.0,8.0,10.0,67.0,32.0,0.0
3770,1981.0,2015-06-03,0.0,41544.0,309400.0,1.0,3.0,6.0,6,6.0,8.0,8.0,5.0,2.0,8.0,10.0,4.0,6.0,0.0,9.0,1.0,2.0,7.0,10.0,9.0,7.91666666666667,5142.3636914011895,2.90909090909091,4374.37575757576,32.0,12.0,15.0,25.0,25.0,3.0,18.0,18.0,81.0,0.0
3771,1977.0,2011-09-01,0.0,45945.0,500.0,2.0,1.0,6.0,4,3.0,9.0,6.0,14.0,4.0,7.0,8.0,2.0,4.0,0.0,6.0,2.0,2.0,9.0,7.0,10.0,6.91666666666667,5764.5091540404,3.5833333333333304,4491.765277777779,43.0,11.0,23.0,16.0,23.0,11.0,13.0,44.0,55.0,0.0
3772,1981.0,2009-05-03,0.0,42786.0,500.0,2.0,4.0,5.0,11,10.0,5.0,9.0,3.0,4.0,0.0,6.0,9.0,2.0,1.0,11.0,0.0,1.0,14.0,8.0,11.0,7.25,4508.881962481961,3.25,5504.172619047621,39.0,5.0,23.0,12.0,23.0,10.0,25.0,46.0,53.0,0.0
3773,1975.0,2016-11-29,0.0,41786.0,500.0,2.0,3.0,6.0,1,6.0,4.0,7.0,5.0,4.0,6.0,13.0,0.0,3.0,0.0,15.0,1.0,1.0,12.0,2.0,12.0,8.83333333333333,5480.57120726496,3.3636363636363598,5920.24696969697,37.0,8.0,24.0,16.0,10.0,8.0,32.0,59.0,40.0,0.0
3774,1969.0,2009-07-08,0.0,42815.0,500.0,1.0,2.0,1.0,6,4.0,8.0,7.0,5.0,5.0,4.0,9.0,10.0,5.0,0.0,7.0,0.0,2.0,8.0,4.0,14.0,7.0,5429.94562590188,2.54545454545455,5092.48787878788,28.0,14.0,10.0,28.0,17.0,7.0,21.0,42.0,57.0,0.0
3775,1971.0,2012-11-23,0.0,37512.0,500.0,1.0,1.0,1.0,3,5.0,8.0,9.0,6.0,3.0,4.0,10.0,9.0,3.0,0.0,13.0,1.0,6.0,7.0,3.0,9.0,8.0,4526.99324286824,3.1666666666666696,4554.13888888889,38.0,15.0,13.0,23.0,21.0,5.0,21.0,42.0,57.0,0.0
3776,1977.0,2005-01-16,1.0,36992.0,500.0,2.0,2.0,5.0,1,2.0,10.0,3.0,4.0,3.0,3.0,14.0,5.0,3.0,1.0,10.0,0.0,6.0,7.0,5.0,18.0,7.5,5654.023364598361,2.75,4076.15138888889,33.0,15.0,21.0,18.0,18.0,12.0,15.0,39.0,60.0,0.0
3777,1979.0,2008-01-06,2.0,41537.0,500.0,1.0,1.0,4.0,12,6.0,8.0,7.0,10.0,4.0,5.0,5.0,5.0,4.0,0.0,13.0,0.0,2.0,9.0,7.0,9.0,7.83333333333333,5798.393320105821,3.90909090909091,6486.642424242429,43.0,9.0,23.0,25.0,16.0,6.0,18.0,44.0,55.0,0.0
3778,1979.0,2011-11-25,0.0,46655.0,310228.0,1.0,4.0,1.0,1,11.0,11.0,12.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,10.0,0.0,1.0,11.0,7.0,9.0,8.75,5973.13815513191,2.8333333333333304,6334.55833333333,34.0,8.0,20.0,32.0,23.0,2.0,11.0,47.0,52.0,0.0
3779,1981.0,2009-06-13,0.0,41177.0,500.0,2.0,1.0,3.0,4,5.0,8.0,8.0,5.0,2.0,4.0,14.0,2.0,8.0,1.0,10.0,1.0,2.0,12.0,8.0,10.0,8.33333333333333,5432.8284541847,3.7272727272727297,4695.15,41.0,7.0,14.0,26.0,21.0,9.0,19.0,51.0,48.0,0.0
3780,1990.0,2006-07-01,1.0,49271.0,1248712.0,1.0,1.0,1.0,9,2.0,9.0,13.0,11.0,2.0,8.0,8.0,8.0,1.0,0.0,5.0,0.0,2.0,11.0,6.0,9.0,7.25,5345.42529761905,2.6,5157.341666666671,26.0,11.0,23.0,7.0,19.0,3.0,34.0,50.0,50.0,0.0
3781,1975.0,2006-06-18,0.0,41200.0,500.0,2.0,1.0,3.0,2,6.0,10.0,6.0,3.0,3.0,2.0,6.0,3.0,5.0,1.0,14.0,1.0,6.0,7.0,10.0,9.0,7.33333333333333,5630.2961489899,3.3,4999.62571428571,33.0,12.0,21.0,12.0,24.0,12.0,18.0,51.0,48.0,0.0
3782,1967.0,2012-11-19,0.0,43383.0,1409345.0,1.0,2.0,2.0,5,4.0,8.0,10.0,11.0,5.0,2.0,6.0,6.0,5.0,0.0,5.0,2.0,1.0,13.0,2.0,13.0,7.41666666666667,4848.87410714286,3.8333333333333304,3682.2271825396797,46.0,6.0,26.0,19.0,23.0,6.0,17.0,43.0,56.0,0.0
3783,1980.0,2010-11-14,0.0,41607.0,1108029.0,1.0,2.0,6.0,12,12.0,11.0,7.0,6.0,6.0,3.0,6.0,6.0,4.0,0.0,8.0,0.0,1.0,12.0,4.0,8.0,6.75,5242.27079124579,3.54545454545455,6000.28636363636,39.0,2.0,17.0,17.0,25.0,12.0,23.0,58.0,41.0,0.0
3784,1983.0,2007-12-08,0.0,42712.0,442766.0,1.0,4.0,3.0,9,9.0,5.0,5.0,6.0,0.0,0.0,10.0,8.0,3.0,0.0,15.0,0.0,5.0,12.0,5.0,5.0,8.41666666666667,5887.5353528416,2.90909090909091,3859.5,32.0,15.0,3.0,21.0,21.0,21.0,15.0,53.0,46.0,0.0
3785,1978.0,2014-04-30,0.0,45196.0,888050.0,1.0,1.0,1.0,7,6.0,10.0,7.0,10.0,5.0,3.0,8.0,3.0,5.0,1.0,5.0,1.0,3.0,13.0,4.0,9.0,7.66666666666667,4316.311674436671,3.54545454545455,4760.37294372294,39.0,23.0,10.0,17.0,28.0,5.0,15.0,33.0,66.0,0.0
3786,1983.0,2011-12-13,0.0,46380.0,95645.0,2.0,1.0,2.0,3,6.0,6.0,12.0,6.0,6.0,5.0,8.0,7.0,4.0,0.0,9.0,1.0,1.0,7.0,8.0,13.0,8.25,5730.49953703704,3.5,4504.43,35.0,14.0,14.0,17.0,28.0,11.0,14.0,37.0,62.0,0.0
3787,1975.0,2008-11-14,0.0,34523.0,59202.0,1.0,3.0,4.0,8,4.0,7.0,9.0,8.0,4.0,3.0,10.0,6.0,6.0,0.0,10.0,0.0,0.0,11.0,9.0,11.0,8.16666666666667,4322.05301943427,2.25,4360.60912698413,27.0,7.0,11.0,25.0,22.0,18.0,14.0,55.0,44.0,0.0
3788,1987.0,2006-10-29,0.0,44964.0,500.0,2.0,4.0,3.0,2,10.0,8.0,8.0,13.0,3.0,5.0,7.0,2.0,6.0,0.0,3.0,0.0,2.0,13.0,6.0,7.0,7.58333333333333,5092.2212962963,2.8333333333333304,4353.765277777779,34.0,8.0,14.0,23.0,20.0,8.0,23.0,52.0,47.0,0.0
3789,1981.0,2008-09-07,0.0,37616.0,500.0,1.0,2.0,1.0,4,4.0,9.0,10.0,11.0,4.0,4.0,15.0,4.0,4.0,0.0,5.0,2.0,1.0,6.0,2.0,11.0,7.16666666666667,5595.190707671961,2.88888888888889,5525.3962962963,26.0,0.0,23.0,30.0,30.0,3.0,11.0,46.0,53.0,0.0
3790,1975.0,2008-11-07,1.0,37972.0,500.0,2.0,4.0,5.0,1,5.0,2.0,8.0,5.0,1.0,5.0,7.0,4.0,8.0,0.0,14.0,0.0,1.0,7.0,7.0,13.0,8.5,4829.63452843453,2.90909090909091,7094.113636363641,32.0,6.0,25.0,21.0,28.0,0.0,18.0,56.0,43.0,0.0
3791,1976.0,2013-08-15,0.0,50483.0,372119.0,2.0,1.0,6.0,5,11.0,6.0,9.0,7.0,2.0,3.0,10.0,6.0,2.0,0.0,13.0,2.0,4.0,6.0,8.0,8.0,8.08333333333333,5170.75625,3.0833333333333304,5284.98055555556,37.0,10.0,18.0,18.0,27.0,5.0,18.0,48.0,51.0,0.0
3792,1987.0,2008-02-17,1.0,44775.0,366415.0,1.0,3.0,3.0,1,12.0,6.0,7.0,5.0,4.0,6.0,7.0,5.0,2.0,0.0,9.0,0.0,1.0,15.0,6.0,8.0,9.5,4992.849368686871,2.7272727272727297,3492.74242424242,30.0,0.0,36.0,13.0,20.0,13.0,16.0,53.0,46.0,0.0
3793,1980.0,2011-05-23,2.0,48262.0,500.0,2.0,2.0,1.0,2,7.0,8.0,11.0,9.0,2.0,6.0,8.0,3.0,6.0,0.0,8.0,2.0,4.0,8.0,6.0,8.0,8.0,5298.6144991582505,3.6666666666666696,5521.83214285714,44.0,9.0,18.0,15.0,18.0,18.0,20.0,50.0,50.0,0.0
3794,1980.0,2012-11-16,0.0,45032.0,472386.0,1.0,4.0,5.0,4,6.0,7.0,12.0,11.0,4.0,3.0,8.0,6.0,6.0,0.0,8.0,1.0,1.0,10.0,3.0,6.0,7.41666666666667,5705.04070466571,2.25,7495.78888888889,27.0,14.0,18.0,22.0,3.0,11.0,29.0,44.0,55.0,0.0
3795,1975.0,2009-05-08,0.0,41475.0,177476.0,2.0,3.0,4.0,5,9.0,8.0,2.0,6.0,1.0,3.0,8.0,7.0,4.0,0.0,12.0,1.0,2.0,15.0,7.0,9.0,7.75,4761.540966209721,3.2727272727272703,4901.67878787879,36.0,13.0,16.0,22.0,13.0,8.0,25.0,50.0,50.0,0.0
3796,1977.0,2010-10-22,0.0,46939.0,500.0,2.0,2.0,2.0,7,4.0,9.0,12.0,6.0,4.0,6.0,8.0,6.0,4.0,0.0,8.0,0.0,1.0,12.0,7.0,7.0,6.83333333333333,5355.61085858586,3.3636363636363598,4349.78766233766,37.0,10.0,18.0,24.0,18.0,8.0,18.0,54.0,45.0,0.0
3797,1969.0,2012-09-22,1.0,40738.0,500.0,2.0,2.0,6.0,3,6.0,6.0,12.0,4.0,1.0,8.0,8.0,5.0,4.0,0.0,5.0,0.0,3.0,10.0,6.0,12.0,8.75,5288.22551476302,3.5833333333333304,5582.6875,43.0,9.0,23.0,25.0,18.0,11.0,11.0,58.0,41.0,0.0
3798,1973.0,2011-05-03,2.0,40113.0,500.0,1.0,4.0,4.0,1,7.0,8.0,7.0,7.0,2.0,4.0,11.0,2.0,8.0,0.0,10.0,0.0,1.0,14.0,3.0,8.0,8.83333333333333,5182.09018308081,3.18181818181818,6725.231601731601,35.0,11.0,25.0,28.0,14.0,8.0,11.0,48.0,51.0,0.0
3799,1979.0,2011-10-16,0.0,48387.0,303861.0,2.0,3.0,1.0,12,10.0,6.0,7.0,7.0,1.0,3.0,6.0,2.0,6.0,0.0,12.0,1.0,1.0,11.0,4.0,14.0,9.0,4536.544626207129,2.75,4697.35,33.0,0.0,15.0,21.0,21.0,15.0,27.0,57.0,42.0,0.0
3800,1979.0,2017-07-10,1.0,42879.0,500.0,2.0,3.0,3.0,2,8.0,8.0,8.0,4.0,2.0,2.0,14.0,7.0,5.0,0.0,11.0,0.0,0.0,12.0,5.0,8.0,7.83333333333333,5426.65106074481,3.09090909090909,4147.57878787879,34.0,14.0,23.0,14.0,20.0,8.0,17.0,50.0,50.0,0.0
3801,1985.0,2011-11-13,0.0,46597.0,500.0,2.0,1.0,5.0,7,6.0,6.0,12.0,7.0,3.0,4.0,4.0,4.0,3.0,0.0,12.0,1.0,1.0,10.0,9.0,12.0,7.58333333333333,5760.212632275129,3.6666666666666696,5079.30833333333,44.0,4.0,31.0,18.0,15.0,9.0,20.0,54.0,45.0,0.0
